"","X","ID","day","beep","obsNumber","missed","Sad","Angry","Disappointed","Ashamed","Anxious","Stressed","Proud","Happy","Content","Relieved"
"4791",4791,213,1,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4792",4792,213,1,7,7,1,0,0,0,0,0,0,0.52,0.62,0.71,0.62
"4793",4793,213,1,8,8,1,0,0,0,0,0,0,0.47,0.47,0.58,0.5
"4794",4794,213,1,9,9,1,0,0,0,0,0,0,0.44,0.68,0.53,0.32
"4795",4795,213,1,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4796",4796,213,2,1,11,1,0,0,0,0,0,0.16,0.35,0.42,0.3,0.24
"4797",4797,213,2,2,12,1,0,0,0,0,0,0,0.59,0.57,0.63,0.58
"4798",4798,213,2,3,13,1,0.01,0,0,0.01,0,0,0.47,0.61,0.5,0.59
"4799",4799,213,2,4,14,1,0,0,0.01,0,0,0,0.58,0.5,0.42,0.52
"4800",4800,213,2,5,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4801",4801,213,2,6,16,1,0,0,0,0,0,0.02,0.66,0.65,0.62,0.64
"4802",4802,213,2,7,17,1,0,0,0,0,0,0,0.47,0.67,0.54,0.56
"4803",4803,213,2,8,18,1,0,0,0,0,0,0,0.6,0.67,0.56,0.63
"4804",4804,213,2,9,19,1,0,0,0,0,0,0,0.66,0.71,0.66,0.59
"4805",4805,213,2,10,20,1,0,0,0,0.06,0,0,0.5,0.55,0.57,0.54
"4806",4806,213,3,1,21,1,0,0,0,0,0,0,0.52,0.61,0.54,0.56
"4807",4807,213,3,2,22,1,0,0,0,0,0.22,0.44,0.44,0.58,0.49,0.5
"4808",4808,213,3,3,23,1,0.02,0,0,0,0,0.27,0.65,0.57,0.64,0.53
"4809",4809,213,3,4,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4810",4810,213,3,5,25,1,0,0,0.55,0,0,0,0.34,0.4,0.41,0.56
"4811",4811,213,3,6,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4812",4812,213,3,7,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4813",4813,213,3,8,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4814",4814,213,3,9,29,1,0,0,0,0,0.01,0.19,0.6,0.62,0.54,0.5
"4815",4815,213,3,10,30,1,0,0,0,0,0,0.19,0.47,0.58,0.66,0.44
"4816",4816,213,4,1,31,1,0.29,0,0.25,0,0,0,0.42,0.45,0.39,0.61
"4817",4817,213,4,2,32,1,0,0,0.25,0,0,0,0.48,0.42,0.51,0.68
"4818",4818,213,4,3,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4819",4819,213,4,4,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4820",4820,213,4,5,35,1,0.01,0.01,0.34,0,0,0,0.28,0.62,0.32,0.51
"4821",4821,213,4,6,36,1,0.18,0,0.31,0,0,0.01,0.31,0.36,0.44,0.49
"4822",4822,213,4,7,37,1,0,0,0.52,0,0,0,0.37,0.27,0.27,0.56
"4823",4823,213,4,8,38,1,0,0,0.34,0.05,0,0.01,0.33,0.3,0.38,0.57
"4824",4824,213,4,9,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4825",4825,213,4,10,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4826",4826,213,5,1,41,1,0.22,0.56,0.69,0,0.03,0,0.47,0.32,0,0.4
"4827",4827,213,5,2,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4828",4828,213,5,3,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4829",4829,213,5,4,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4830",4830,213,5,5,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4831",4831,213,5,6,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4832",4832,213,5,7,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4833",4833,213,5,8,48,1,0,0,0,0,0,0,0.44,0.66,0.34,0.54
"4834",4834,213,5,9,49,1,0,0,0.32,0,0.01,0,0.45,0.48,0.39,0.57
"4835",4835,213,5,10,50,1,0,0,0.28,0,0,0.01,0.42,0.31,0.35,0.57
"4836",4836,213,6,1,51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4837",4837,213,6,2,52,1,0,0,0.38,0,0,0,0.4,0.28,0.37,0.49
"4838",4838,213,6,3,53,1,0,0,0.28,0,0,0,0.41,0.67,0.45,0.45
"4839",4839,213,6,4,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4840",4840,213,6,5,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4841",4841,213,6,6,56,1,0,0,0.22,0,0,0.01,0.42,0.49,0.44,0.53
"4842",4842,213,6,7,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4843",4843,213,6,8,58,1,0,0,0.3,0,0,0.11,0.35,0.35,0.45,0.35
"4844",4844,213,6,9,59,1,0,0,0.24,0,0,0,0.44,0.5,0.52,0.49
"4845",4845,213,6,10,60,1,0,0,0.36,0,0,0,0.46,0.36,0.33,0.54
"4846",4846,213,7,1,61,1,0,0,0.4,0,0,0,0.36,0.64,0.48,0.42
"4847",4847,213,7,2,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4848",4848,213,7,3,63,1,0,0,0.33,0,0,0,0.38,0.31,0.52,0.42
"4849",4849,213,7,4,64,1,0,0,0.34,0,0,0,0.34,0.31,0.39,0.42
"4850",4850,213,7,5,65,1,0.05,0,0.45,0,0.02,0,0.47,0.52,0.53,0.62
"4851",4851,213,7,6,66,1,0,0.05,0.31,0,0,0,0.48,0.45,0.54,0.46
"4852",4852,213,7,7,67,1,0,0,0.35,0,0,0,0.5,0.42,0.4,0.48
"4853",4853,213,7,8,68,1,0,0,0.42,0,0.01,0,0.6,0,0.46,0.42
"4854",4854,213,7,9,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4855",4855,213,7,10,70,1,0.03,0,0.36,0,0,0,0.57,0.34,0.42,0.4
"4856",4856,213,8,1,71,1,0,0,0.32,0,0,0,0.39,0.36,0.38,0.37
"4857",4857,213,8,2,72,1,0,0,0.37,0,0,0,0.41,0.32,0.38,0.55
"4858",4858,213,8,3,73,1,0,0,0.34,0,0,0,0.32,0.34,0.38,0.34
"4859",4859,213,8,4,74,1,0,0,0.43,0,0,0,0.44,0.4,0.32,0.53
"4860",4860,213,8,5,75,1,0,0,0.3,0,0,0,0.4,0.4,0.31,0.61
"4861",4861,213,8,6,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4862",4862,213,8,7,77,1,0,0,0.29,0,0,0,0.37,0.47,0.38,0.4
"4863",4863,213,8,8,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4864",4864,213,8,9,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4865",4865,213,8,10,80,1,0,0,0.34,0.02,0,0,0.46,0.48,0.52,0.56
"4866",4866,213,9,1,81,1,0.02,0,0.46,0,0,0,0.47,0.37,0.49,0.48
"4867",4867,213,9,2,82,1,0,0.02,0.42,0,0,0,0.52,0.31,0.43,0.42
"4868",4868,213,9,3,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4869",4869,213,9,4,84,1,0,0,0.32,0,0,0,0.36,0.52,0.41,0.4
"4870",4870,213,9,5,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4871",4871,213,9,6,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4872",4872,213,9,7,87,1,0.31,0,0.38,0,0,0,0.37,0.38,0.35,0.39
"4873",4873,213,9,8,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4874",4874,213,9,9,89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4875",4875,213,9,10,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4876",4876,214,1,1,1,1,0.13,0.19,0.38,0,0.14,0.29,0.46,0.38,0.56,0.61
"4877",4877,214,1,2,2,1,0.2,0,0.27,0,0.12,0.23,0.6,0.52,0.54,0.64
"4878",4878,214,1,3,3,1,0,0,0,0,0.17,0.17,0.63,0.14,0.72,0.56
"4879",4879,214,1,4,4,1,0,0,0,0,0.05,0.16,0.67,0,0.67,0.6
"4880",4880,214,1,5,5,1,0,0,0,0,0.11,0.22,0.53,0.55,0.59,0.64
"4881",4881,214,1,6,6,1,0,0,0.14,0,0.14,0.12,0.56,0.64,0.57,0.65
"4882",4882,214,1,7,7,1,0,0,0.2,0,0.07,0.18,0.68,0.51,0.58,0.72
"4883",4883,214,1,8,8,1,0,0,0.21,0,0.13,0.05,0.58,0.53,0.4,0.68
"4884",4884,214,1,9,9,1,0,0,0.01,0,0.07,0.17,0.58,0.74,0.65,0.62
"4885",4885,214,1,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4886",4886,214,2,1,11,1,0,0,0.1,0,0.06,0.2,0.81,0.47,0.5,0.5
"4887",4887,214,2,2,12,1,0,0,0.02,0,0,0.14,0.55,0.48,0.56,0.56
"4888",4888,214,2,3,13,1,0,0,0.08,0,0,0.09,0.62,0.57,0.58,0.61
"4889",4889,214,2,4,14,1,0,0,0,0,0,0.04,0.65,0.62,0.66,0.62
"4890",4890,214,2,5,15,1,0,0,0,0,0,0,0.74,0.77,0.71,0.74
"4891",4891,214,2,6,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4892",4892,214,2,7,17,1,0,0,0,0,0,0.4,0.61,0.48,0.63,0.46
"4893",4893,214,2,8,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4894",4894,214,2,9,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4895",4895,214,2,10,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4896",4896,214,3,1,21,1,0.17,0,0.11,0.12,0.1,0.62,0.27,0,0.25,0.22
"4897",4897,214,3,2,22,1,0.15,0,0.61,0.04,0.08,0.63,0.35,0.26,0.26,0.2
"4898",4898,214,3,3,23,1,0,0,0,0,0,0,0.64,1,0.9,1
"4899",4899,214,3,4,25,1,0.06,0,0.08,0,0,0,0.71,0.84,0.72,1
"4900",4900,214,3,5,26,1,0,0,0.19,0,0.24,0,0.71,0,0.64,0.66
"4901",4901,214,3,6,27,1,0,0,0.15,0.05,0,0,0.59,0.68,0.58,1
"4902",4902,214,3,7,28,1,0,0,0.22,0.09,0,0,0.53,0.81,0.69,1
"4903",4903,214,3,8,29,1,0,0.09,0.11,0,0,0,0.67,0.9,0.59,0.96
"4904",4904,214,3,9,30,1,0.14,0.92,0,0.93,0.92,0.58,0.63,0.6,0.63,1
"4905",4905,214,4,1,31,1,0,0,0,0.01,0,0,0.34,0.67,0.58,0.98
"4906",4906,214,4,2,32,1,0,0,0.29,0,0,0,0.52,0.73,0.67,1
"4907",4907,214,4,3,33,1,0,0,0,0,0,0,0.69,0.7,0.7,1
"4908",4908,214,4,4,34,1,0,0,0,0,0,0,0.6,0.72,0.59,1
"4909",4909,214,4,5,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4910",4910,214,4,6,36,1,0.08,0,0,0,0,0,0.57,0.66,0.55,1
"4911",4911,214,4,7,37,1,0,0,0,0,0,0,0.64,0.64,0.6,1
"4912",4912,214,4,8,38,1,0,0,0,0,0,0,0.55,0.6,0.72,1
"4913",4913,214,4,9,39,1,0,0,0,0,0,0,0.69,0.66,0.62,1
"4914",4914,214,4,10,40,1,0,0,0,0,0,0,0.32,0.58,0.55,1
"4915",4915,214,5,1,41,1,0,0,0,0,0,0,0.4,0.6,0.55,1
"4916",4916,214,5,2,42,1,0,0,0,0,0,0,0.58,0.51,0.52,1
"4917",4917,214,5,3,43,1,0,0,0,0,0,0,0,0.51,0.65,1
"4918",4918,214,5,4,44,1,0,0,0,0,0,0,0.52,0.61,0.66,1
"4919",4919,214,5,5,45,1,0,0,0,0,0,0,0.53,0.68,0.53,1
"4920",4920,214,5,6,46,1,0,0,0,0,0,0,0.64,0.62,0.6,1
"4921",4921,214,5,7,47,1,0,0,0,0,0,0,0.52,0.5,0.61,1
"4922",4922,214,5,8,48,1,0,0.01,0,0,0,0,0.51,0.51,0.63,1
"4923",4923,214,5,9,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4924",4924,214,5,10,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4925",4925,214,6,1,51,1,0,0,0,0,0,0,0.53,0.59,0.52,0
"4926",4926,214,6,2,52,1,0,0,0,0,0,0.01,0.58,0.68,0.54,1
"4927",4927,214,6,3,53,1,0,0,0,0,0,0,0.58,0.59,0.58,1
"4928",4928,214,6,4,54,1,0,0,0,0,0,0,0.56,0.6,0.57,1
"4929",4929,214,6,5,55,1,0,0.01,0,0,0,0,0.55,0.63,0.64,1
"4930",4930,214,6,6,56,1,0,0,0,0,0,0,0.61,0.58,0.64,1
"4931",4931,214,6,7,57,1,0,0,0,0,0,0,0.6,0.5,0.66,1
"4932",4932,214,6,8,58,1,0,0,0,0,0,0,0.56,0.67,0.57,1
"4933",4933,214,6,9,59,1,0,0,0,0,0,0,0.5,0.71,0.7,1
"4934",4934,214,6,10,60,1,0,0,0,0,0,0,0.62,0.67,0.58,1
"4935",4935,214,7,1,61,1,0,0,0,0,0,0,0.59,0.61,0.56,1
"4936",4936,214,7,2,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4937",4937,214,7,3,63,1,0,0,0,0,0,0,0.59,0.63,0.46,1
"4938",4938,214,7,4,64,1,0,0,0,0,0,0,0.68,0.62,0.62,1
"4939",4939,214,7,5,65,1,0,0,0,0,0,0,0.6,0.66,0.66,1
"4940",4940,214,7,6,66,1,0,0,0,0,0,0,0.47,0.75,0.44,1
"4941",4941,214,7,7,67,1,0,0,0,0,0,0,0.55,0.6,0.62,1
"4942",4942,214,7,8,68,1,0,0,0,0,0,0,0.56,0.57,0.58,1
"4943",4943,214,7,9,69,1,0,0,0,0,0,0,0.48,0.59,0.52,1
"4944",4944,214,7,10,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4945",4945,214,8,1,71,1,0,0,0,0,0,0,0.62,0.57,0.62,1
"4946",4946,214,8,2,72,1,0,0,0,0,0,0,0.52,0.7,0.65,1
"4947",4947,214,8,3,73,1,0,0,0,0,0,0,0,0.49,0.54,0.99
"4948",4948,214,8,4,74,1,0,0,0,0,0,0,0.6,0.56,0.57,1
"4949",4949,214,8,5,75,1,0,0,0,0,0,0,0.52,0.66,0.58,1
"4950",4950,214,8,6,76,1,0,0,0,0,0,0,0.58,0.7,0.68,0.98
"4951",4951,214,8,7,77,1,0,0,0,0.01,0,0,0.64,0,0.69,0.93
"4952",4952,214,8,8,78,1,0,0,0,0,0,0,0.54,0.61,0.59,1
"4953",4953,214,8,9,79,1,0,0,0,0,0,0,0.52,0.57,0.6,0.68
"4954",4954,214,8,10,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4955",4955,214,9,1,81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4956",4956,214,9,2,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4957",4957,214,9,3,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4958",4958,214,9,4,84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4959",4959,214,9,5,85,1,0,0,0,0,0,0,0.54,0.54,0,0.97
"4960",4960,214,9,6,86,1,0,0,0,0,0,0,0.46,0.65,0.57,1
"4961",4961,214,9,7,87,1,0,0,0,0,0,0,0.58,0.65,0.63,1
"4962",4962,214,9,8,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4963",4963,214,9,9,89,1,0,0,0,0,0.36,0,0,0.54,0.66,0
"4964",4964,214,9,10,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4965",4965,215,1,1,1,1,0.5,0.36,0.71,0.41,0.67,0.85,0.25,0.26,0.34,0.26
"4966",4966,215,1,2,2,1,0.76,0.5,0.77,0.28,0.5,0.89,0.28,0.31,0.22,0.24
"4967",4967,215,1,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4968",4968,215,1,4,4,1,0.72,0.31,0.72,0.37,0.54,0.68,0.32,0.2,0.29,0.28
"4969",4969,215,1,5,5,1,0.69,0.34,0.6,0.29,0.52,0.74,0.21,0.27,0.17,0.3
"4970",4970,215,1,6,6,1,0.26,0.25,0.76,0.3,0.51,0.79,0.3,0.3,0.24,0.24
"4971",4971,215,1,7,7,1,0.4,0.39,0.67,0.23,0.67,0.78,0.18,0.51,0.26,0.26
"4972",4972,215,1,8,8,1,0.49,0.31,0.66,0.18,0.64,0.78,0.1,0.16,0.19,0.12
"4973",4973,215,1,9,9,1,0.74,0.27,0.71,0.18,0.7,0.85,0.09,0.16,0.17,0.19
"4974",4974,215,1,10,10,1,0.65,0.19,0.69,0.21,0.74,0.78,0.18,0.35,0.11,0.11
"4975",4975,215,2,1,11,1,0.72,0.21,0.79,0.14,0.6,0.81,0.09,0.1,0.15,0.12
"4976",4976,215,2,2,12,1,0.7,0.23,0.77,0.1,0.71,0.82,0.06,0.08,0.11,0.08
"4977",4977,215,2,3,13,1,0.81,0.16,0.8,0.17,0.74,0.82,0.12,0.16,0.11,0.12
"4978",4978,215,2,4,14,1,0.73,0.13,0.85,0.14,0.03,0.86,0.09,0.21,0.11,0.08
"4979",4979,215,2,5,15,1,0.69,0.17,0.8,0.01,0.74,0.77,0.08,0.06,0.19,0.08
"4980",4980,215,2,6,16,1,0.8,0.12,0.81,0.11,0.67,0.86,0.06,0.03,0.03,0.12
"4981",4981,215,2,7,17,1,0.83,0.15,0.8,0.1,0.74,0.85,0.09,0.12,0.08,0.08
"4982",4982,215,2,8,18,1,0.73,0.11,0.75,0.11,0.85,0.92,0.06,0.06,0.03,0.03
"4983",4983,215,2,9,19,1,0.83,0.15,0.78,0.14,0.76,0.84,0.08,0.13,0.12,0.08
"4984",4984,215,2,10,20,1,0.77,0.12,0.75,0.05,0.76,0.86,0.01,0.02,0.19,0.12
"4985",4985,215,3,1,21,1,0.78,0.07,0.7,0.02,0.96,0.93,0.07,0.01,0.07,0.08
"4986",4986,215,3,2,22,1,0.78,0.19,0.81,0.01,0.93,0.99,0.03,0.05,0.03,0.02
"4987",4987,215,3,3,23,1,0.82,0.09,0.75,0.08,1,1,0.16,0.01,0.02,0.08
"4988",4988,215,3,4,24,1,0.34,0.26,0.6,0.37,0.12,0.28,0.5,0.65,0.68,0.77
"4989",4989,215,3,5,25,1,0.43,0.18,0.54,0.21,0.16,0.41,0.62,0.79,0.78,0.72
"4990",4990,215,3,6,26,1,0.31,0.29,0.38,0.18,0.17,0.24,0.66,0.76,0.78,0.63
"4991",4991,215,3,7,27,1,0.45,0.21,0.39,0.16,0.29,0.21,0.8,0.7,0.85,0.58
"4992",4992,215,3,8,28,1,0.2,0.14,0.47,0.18,0.26,0.19,0.8,0.78,0.75,0.67
"4993",4993,215,3,9,29,1,0.14,0.07,0.54,0.12,0.23,0.63,0.88,0.86,0.77,0.84
"4994",4994,215,3,10,30,1,0.28,0.17,0.43,0.26,0.39,0.36,0.84,0.88,0.83,0.64
"4995",4995,215,4,1,31,1,0.08,0.16,0.72,0.2,0.37,0.38,0.78,0.76,0.74,0.88
"4996",4996,215,4,2,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4997",4997,215,4,3,33,1,0.15,0.33,0.3,0.15,0.39,0.58,0.76,0.61,0.75,0.68
"4998",4998,215,4,4,34,1,0.64,0.4,0.64,0.46,0.48,0.72,0.45,0.42,0.4,0.54
"4999",4999,215,4,5,35,1,0.72,0.72,0.76,0.78,0.82,0.8,0.3,0.34,0.24,0.31
"5000",5000,215,4,6,36,1,0.33,0.25,0.39,0.25,0.65,0.57,0.74,0.74,0.22,0.67
"5001",5001,215,4,7,37,1,0.2,0.23,0.52,0.25,0.39,0.6,0.6,0.77,0.67,0.64
"5002",5002,215,4,8,38,1,0.26,0.2,0.76,0.24,0.28,0.54,0.71,0.75,0.78,0.67
"5003",5003,215,4,9,39,1,0.27,0.17,0.26,0.28,0.36,0.56,0.53,0.77,0.69,0.67
"5004",5004,215,4,10,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5005",5005,215,5,1,41,1,0.15,0.1,0.08,0.18,0.26,0.21,0.73,0.76,0.71,0.77
"5006",5006,215,5,2,42,1,0.18,0.11,0.42,0.18,0.3,0.41,0.77,0.82,0.73,0.75
"5007",5007,215,5,3,43,1,0.16,0.18,0.27,0.27,0.28,0.4,0.62,0.8,0.78,0.77
"5008",5008,215,5,4,44,1,0.16,0.11,0.22,0.24,0.21,0.3,0.8,0.77,0.61,0.72
"5009",5009,215,5,5,45,1,0.12,0.15,0.21,0.14,0.25,0.26,0.64,0.7,0.66,0.76
"5010",5010,215,5,6,46,1,0.19,0.08,0.13,0.04,0.26,0.35,0.48,0.66,0.56,0.74
"5011",5011,215,5,7,47,1,0.51,0.63,0.75,0.36,0.58,0.52,0.44,0.49,0.44,0.32
"5012",5012,215,5,8,48,1,0.24,0.1,0.48,0.12,0.28,0.33,0.49,0.83,0.66,0.75
"5013",5013,215,5,9,49,1,0.07,0.14,0.39,0.11,0.11,0.17,0.45,0.82,0.72,0.69
"5014",5014,215,5,10,50,1,0.16,0.1,0.19,0.06,0.14,0.35,0.69,0.64,0.67,0.79
"5015",5015,215,6,1,51,1,0.21,0.17,0.39,0.13,0.26,0.32,0.59,0.62,0.66,0.88
"5016",5016,215,6,2,52,1,0.11,0.08,0.21,0.11,0.24,0.39,0.68,0.6,0.68,0.8
"5017",5017,215,6,3,53,1,0.28,0.14,0.2,0.13,0.16,0.25,0.53,0.69,0.82,0.89
"5018",5018,215,6,4,54,1,0.07,0.05,0.27,0.07,0.27,0.28,0.61,0.6,0.6,0.85
"5019",5019,215,6,5,55,1,0.08,0.19,0.31,0.12,0.16,0.38,0.57,0.54,0.62,0.66
"5020",5020,215,6,6,56,1,0.11,0.12,0.34,0.14,0.14,0.26,0.44,0.64,0.59,0.76
"5021",5021,215,6,7,57,1,0.4,0.46,0.64,0.29,0.64,0.47,0.34,0.36,0.44,0.29
"5022",5022,215,6,8,58,1,0.09,0.11,0.2,0.05,0.18,0.4,0.54,0.54,0.6,0.85
"5023",5023,215,6,9,59,1,0.14,0.11,0.25,0.12,0.14,0.42,0.6,0.63,0.18,0.78
"5024",5024,215,6,10,60,1,0.17,0.14,0.33,0.1,0.21,0.45,0.63,0.5,0.69,0.85
"5025",5025,215,7,1,61,1,0.11,0.09,0.31,0.1,0.1,0.3,0.6,0.55,0.64,0.84
"5026",5026,215,7,2,62,1,0.14,0.05,0.29,0.14,0.16,0.33,0.52,0.72,0.13,0.73
"5027",5027,215,7,3,63,1,0.03,0.06,0.49,0.14,0.18,0.29,0.5,0.76,0.64,0.81
"5028",5028,215,7,4,64,1,0.04,0.11,0.34,0.15,0.11,0.29,0.64,0.54,0.58,0.74
"5029",5029,215,7,5,65,1,0.09,0.04,0.1,0.05,0.08,0.26,0.56,0.6,0.64,0.8
"5030",5030,215,7,6,66,1,0.04,0.02,0.12,0.03,0.14,0.33,0.5,0.54,0.73,0.63
"5031",5031,215,7,7,67,1,0.1,0.06,0.34,0.07,0.15,0.28,0.6,0.5,0.5,0.74
"5032",5032,215,7,8,68,1,0.06,0.09,0.14,0.18,0.07,0.35,0.7,0.76,0.63,0.84
"5033",5033,215,7,9,69,1,0.07,0.02,0.27,0.06,0.1,0.33,0.5,0.59,0.62,0.83
"5034",5034,215,7,10,70,1,0.06,0.03,0.32,0.11,0.11,0.3,0.66,0.74,0.58,0.8
"5035",5035,215,8,1,71,1,0.14,0.07,0.19,0.19,0.12,0.3,0.69,0.76,0.56,0.78
"5036",5036,215,8,2,72,1,0.11,0.07,0.39,0.11,0.27,0.4,0.5,0.57,0.6,0.88
"5037",5037,215,8,3,73,1,0.1,0.1,0.35,0.08,0.16,0.27,0.52,0.55,0.76,0.63
"5038",5038,215,8,4,74,1,0.08,0.06,0.28,0.11,0.15,0.35,0.68,0.1,0.49,0.79
"5039",5039,215,8,5,75,1,0.13,0.1,0.31,0.12,0.13,0.25,0.5,0.59,0.76,0.81
"5040",5040,215,8,6,76,1,0.1,0.06,0.38,0.05,0.11,0.29,0.58,0.59,0.71,0.72
"5041",5041,215,8,7,77,1,0.05,0.09,0.15,0.07,0.23,0.26,0.62,0.72,0.69,0.68
"5042",5042,215,8,8,78,1,0.07,0.06,0.26,0.06,0.12,0.29,0.54,0.47,0.54,0.81
"5043",5043,215,8,9,79,1,0.11,0.08,0.46,0.16,0.21,0.31,0.53,0.66,0.56,0.76
"5044",5044,215,8,10,80,1,0.11,0.06,0.27,0.02,0.05,0.33,0.49,0.59,0.6,0.72
"5045",5045,215,9,1,81,1,0.09,0.07,0.3,0.08,0.09,0.36,0.47,0.54,0.5,0.8
"5046",5046,215,9,2,82,1,0.22,0.06,0.26,0.09,0.11,0.35,0.49,0.5,0.08,0.67
"5047",5047,215,9,3,83,1,0.05,0.02,0.28,0.02,0.06,0.31,0.44,0.49,0.57,0.74
"5048",5048,215,9,4,84,1,0.06,0.01,0.27,0.05,0.07,0.34,0.49,0.54,0.6,0.76
"5049",5049,215,9,5,85,1,0.07,0.07,0.28,0.07,0.11,0.33,0.6,0.5,0.66,0.75
"5050",5050,215,9,6,86,1,0.07,0,0.29,0.03,0.1,0.34,0.46,0.86,0.46,0.76
"5051",5051,215,9,7,87,1,0.11,0.09,0.34,0.08,0.06,0.28,0.61,0.68,0.68,0.75
"5052",5052,215,9,8,88,1,0.09,0.02,0.29,0.03,0.04,0.42,0.51,0.52,0.66,0.82
"5053",5053,215,9,9,89,1,0.05,0,0.24,0.05,0.02,0.29,0.51,0.52,0.52,0.85
"5054",5054,215,9,10,90,1,0.11,0.02,0.31,0.07,0.11,0.32,0.43,0.71,0.53,0.77
"5055",5055,216,1,1,1,1,0.24,0.18,0.56,0.57,0.08,0.11,0.34,0.47,0.4,0.34
"5056",5056,216,1,2,2,1,0.2,0.2,0.63,0.6,0.23,0.34,0.35,0.42,0.21,0.44
"5057",5057,216,1,3,3,1,0.16,0.17,0.24,0.28,0.14,0.11,0.16,0.44,0.4,0.37
"5058",5058,216,1,4,4,1,0.51,0.37,0.6,0.53,0.47,0.55,0.22,0.26,0.25,0.22
"5059",5059,216,1,5,5,1,0.2,0.13,0.79,0.7,0.13,0.21,0.14,0.09,0.1,0.11
"5060",5060,216,1,6,6,1,0.58,0.13,0.71,0.69,0.28,0.14,0.17,0.09,0.19,0.13
"5061",5061,216,1,7,7,1,0.08,0.1,0.34,0.32,0.11,0.17,0.06,0.01,0.24,0.38
"5062",5062,216,1,8,8,1,0.19,0.15,0.12,0.37,0.23,0.14,0.4,0.38,0.39,0.43
"5063",5063,216,1,9,9,1,0.05,0.15,0.44,0.44,0.26,0.12,0.26,0.45,0.49,0.42
"5064",5064,216,1,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5065",5065,216,2,1,11,1,0.54,0.61,0.36,0.51,0.2,0.22,0.18,0.22,0.24,0.3
"5066",5066,216,2,2,12,1,0.33,0.32,0.31,0.42,0.08,0.19,0.19,0.42,0.46,0.38
"5067",5067,216,2,3,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
