"","X","ID","day","missing","Afraid","Active","Alert","Nervous","Attentive","Determined","Hostile","Inspired","Ashamed","Upset"
"7356",76.84,76,84,0,0,0.75,0.75,0,0.75,0.75,0,0.5,0,0
"7357",76.85,76,85,0,0.25,1,0.75,0,0.5,0.75,0,0.75,0,0
"7358",76.86,76,86,0,0.25,1,0.75,0,0.5,1,0,0.75,0,0
"7359",76.87,76,87,0,0,1,0.75,0,0.75,0.75,0.25,1,0,0
"7360",76.88,76,88,0,0,1,0.75,0,0.5,0.75,0,0.5,0,0
"7361",76.89,76,89,0,0,0.5,0.5,0,0.5,0.25,0,0.25,0,0
"7362",76.9,76,90,0,0.5,0.5,1,0.5,1,0.5,0,0.5,0,0.25
"7363",76.91,76,91,0,0,0.75,0.5,0,0.5,0.5,0,0,0,0
"7364",76.92,76,92,0,0,0.25,0.5,0,0.25,0.25,0,0.25,0.25,0
"7365",76.93,76,93,0,0,0.75,0.5,0,0.5,0.5,0.25,0,0,0
"7366",76.94,76,94,0,0,0.75,0.75,0,0.5,0.5,0,0.5,0,0
"7367",76.95,76,95,0,0,0.5,0.5,0.25,0.5,0.25,0,0.25,0.25,0
"7368",76.96,76,96,0,0,0.25,0.25,0,0.5,0.25,0,0.5,0.25,0
"7369",76.97,76,97,0,0.25,0.5,0.5,0,0.5,0.5,0,0.5,0,0.25
"7370",76.98,76,98,0,0,0.25,0.5,0,0.5,0.25,0,0.25,0,0
"7371",76.99,76,99,0,0,0.75,0.5,0.25,0.5,0.5,0,0.25,0,0
"7372",76.1,76,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7373",76.101,76,101,0,0,0.5,0.75,0,1,0.5,0.25,0.25,0,0
"7374",77.1,77,1,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0,0
"7375",77.2,77,2,0,0,0.5,0,0.75,0.5,0.5,0,0.5,0,0
"7376",77.3,77,3,0,0,0.75,0.25,0,0,0.25,0.5,0,0,0.75
"7377",77.4,77,4,0,0.5,0,0,0.75,0.25,0.25,1,0,0.75,1
"7378",77.5,77,5,0,0.25,0.5,0.5,0.75,0.25,0.75,0,0.5,0,0.5
"7379",77.6,77,6,2,0,0.5,0,0,0.25,0,0,NA,0.25,0
"7380",77.7,77,7,0,0,0.25,0.5,0.25,0,0.5,0,0.5,0,0.75
"7381",77.8,77,8,0,0.75,0,0.5,0.5,0.75,0.5,0.25,0.25,0.5,0.75
"7382",77.9,77,9,0,0.25,0.5,0.5,0.5,0.5,0.75,0.25,0.25,0,0.75
"7383",77.1,77,10,0,0,0.5,0,0.5,0.5,0.75,0,0.75,0,0.25
"7384",77.11,77,11,0,0,0.75,0.25,0.5,0.75,0.75,0,0.5,0,0.25
"7385",77.12,77,12,0,0,0.75,0.5,0,0.5,0.75,0,1,0,0.5
"7386",77.13,77,13,0,0,0.25,0.25,0,0.75,0.5,0,1,0,0
"7387",77.14,77,14,0,0,0.5,0.25,0,0,1,0,0.75,0,0.25
"7388",77.15,77,15,0,0,0.25,0,0,0.25,0.5,0,1,0,0
"7389",77.16,77,16,0,0,0.75,0,0.75,0.5,0.25,0,0.75,0,0
"7390",77.17,77,17,0,0.5,0.5,0,0.75,0.25,0.25,0.25,0,0.25,0.75
"7391",77.18,77,18,0,0,0,0,0,0,0.5,0,0.75,0,0
"7392",77.19,77,19,0,0,0.25,0,0.25,0.5,0.5,0,1,0,0
"7393",77.2,77,20,0,0,0,0,0,0,0.25,0,0.25,0,0.25
"7394",77.21,77,21,0,0,0.25,0,0,0.25,0.5,0.25,0.5,0,0.25
"7395",77.22,77,22,0,0,0,0,0,0.5,0.75,0,1,0,0
"7396",77.23,77,23,0,0,0.25,0,0,0,0,0,0.25,0.75,0
"7397",77.24,77,24,0,0,0.5,0,0,0.75,0.5,0.25,0,0,0.25
"7398",77.25,77,25,0,0,0.5,0,0,0,0.5,0,0.5,0.25,0.25
"7399",77.26,77,26,0,0,0,0,0.75,0,0.5,0,0.5,0,0
"7400",77.27,77,27,0,0.5,0.25,0.5,0.75,0,0,0.25,0,0.25,0.75
"7401",77.28,77,28,0,0,0.25,0,0.25,0.25,0,0,0,0,0
"7402",77.29,77,29,0,0.25,0.75,0.75,0.5,0.5,0.5,0,0,0,0.25
"7403",77.3,77,30,0,0,0.75,0.5,0.25,0.5,0.5,0,0,0,0
"7404",77.31,77,31,0,0,0.5,0.25,0.25,0.25,0.25,0,0,0,0
"7405",77.32,77,32,0,0,0,0,0,0.25,0,0,0.25,0,0
"7406",77.33,77,33,0,0,0.25,0,0.5,0,0,0,0.5,0,0
"7407",77.34,77,34,0,0,0.5,0,0,0,0,0,0.75,0,0
"7408",77.35,77,35,0,0,0.5,0,0.5,0,0.75,0,0.75,0,0
"7409",77.36,77,36,0,0,0,0,0,0,0,0,0,0,0
"7410",77.37,77,37,2,0,0,0,NA,0,0,0,0.5,NA,0
"7411",77.38,77,38,0,0,0,0,0,0,0,0,0,0,0
"7412",77.39,77,39,0,0,0.25,0,0,0.25,0.5,0,0.5,0,0
"7413",77.4,77,40,0,0,0.25,0,0.5,0.5,0.5,0,0,0,0
"7414",77.41,77,41,0,0.25,0.25,0.25,0.75,0.25,0.25,0,0.25,0.25,0.5
"7415",77.42,77,42,0,0.25,0.5,0.5,0.75,0.25,0,0,0,0,0.75
"7416",77.43,77,43,0,0,0,0,0.25,0.5,0.5,0,0.5,0,0
"7417",77.44,77,44,0,0,0.75,0.25,0.5,0.5,0.5,0,0.75,0,0
"7418",77.45,77,45,0,0,0.25,0.5,0.5,0.25,0.25,0,0.5,0,0.25
"7419",77.46,77,46,0,0,0.5,0.25,0.5,0.25,0.25,0,0.5,0.25,0.5
"7420",77.47,77,47,0,0.25,0.25,0.75,0.25,0.5,0.5,0,0.5,0,0
"7421",77.48,77,48,0,0.5,0,0,1,0,0,0,0.25,0.75,0.75
"7422",77.49,77,49,0,0.25,0.25,0.25,0.5,0.25,0.5,0,0.75,0,0.25
"7423",77.5,77,50,0,0.5,0.75,0.25,0.5,0.25,0.5,0,0.5,0,0.25
"7424",77.51,77,51,0,0.25,0.5,0.5,0.5,0.5,0.25,0,0.5,0,0.25
"7425",77.52,77,52,0,0,0,0,0.25,0,0,0,0.75,0,0
"7426",77.53,77,53,0,0.5,0.5,0,0.5,0.25,0,0.5,0.5,0.25,0.5
"7427",77.54,77,54,0,0,0.25,0,0,0,0.5,0,0.75,0,0
"7428",77.55,77,55,0,0,0.75,0.25,0.5,0.5,0.25,0,0.75,0,0.25
"7429",77.56,77,56,0,0,0.25,0,0.25,0,0.25,0,0.5,0,0.5
"7430",77.57,77,57,0,0,0.5,0.25,0.25,0.5,0.5,0,0.75,0,0
"7431",77.58,77,58,0,0,0.25,0,0.25,0.25,0,0,0.5,0,0
"7432",77.59,77,59,0,0,0.5,0,0.75,0.5,0.25,0,0.5,0,0
"7433",77.6,77,60,0,0,0.75,0,0,0.5,0.5,0,0.5,0,0
"7434",77.61,77,61,0,0,0.75,0,0.25,0.25,0.5,0,0.5,0,0
"7435",77.62,77,62,0,0,0.5,0.25,0.5,0,0.25,0,0.5,0,0
"7436",77.63,77,63,0,0,0.5,0,0.25,0,0.25,0,0.5,0,0
"7437",77.64,77,64,0,0,0.75,0.25,0.5,0.5,0.25,0,0.5,0,0
"7438",77.65,77,65,0,0,0.5,0.25,0.25,0,0.25,0,0.5,0,0.5
"7439",77.66,77,66,0,0,0.25,0,0.25,0.5,0.5,0,0.75,0,0
"7440",77.67,77,67,0,0,0.5,0,0.5,0,0.5,0.25,0.5,0.5,0.25
"7441",77.68,77,68,0,0,0.5,0,0.5,0,0.5,0,0.75,0.25,0.25
"7442",77.69,77,69,0,0,0.75,0.25,0.5,0.5,0.25,0,0.75,0,0
"7443",77.7,77,70,0,0.5,0.5,0.75,0.75,0.75,0.75,0,0.5,0,0.5
"7444",77.71,77,71,0,0.25,0.25,0.5,0.5,0.75,0.5,0,0.5,0,0.5
"7445",77.72,77,72,0,0,0.75,0,0.25,0.5,0.5,0,0.75,0,0
"7446",77.73,77,73,0,0,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0
"7447",77.74,77,74,0,0,0.75,0.25,0.5,0.25,0.5,0,0.5,0,0
"7448",77.75,77,75,0,0,0.5,0.25,0.25,0.5,0.25,0,0.5,0,0.25
"7449",77.76,77,76,0,0,0.75,0,0.5,0.25,0,0,0.5,0,0
"7450",77.77,77,77,0,0,0.5,0,0.25,0.25,0.25,0,0.5,0,0
"7451",77.78,77,78,0,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0
"7452",77.79,77,79,0,0,0.25,0,0.25,0,0.25,0,0.25,0,0
"7453",77.8,77,80,0,0.25,0.5,0,0.75,0,0.25,0,0.5,0.25,0.5
"7454",77.81,77,81,0,0,0.25,0,0.5,0,0,0,0,0,0
"7455",77.82,77,82,0,0,0.75,0,0.5,0.25,0.25,0,0.5,0.5,0.25
"7456",77.83,77,83,0,0,0.25,0,0.25,0,0.25,0,0.25,0.25,0.5
"7457",77.84,77,84,0,0,0.25,0,0.25,0,0.25,0,0.5,0,0
"7458",77.85,77,85,0,0,0.5,0,0.25,0,0.25,0.5,0.75,0,0.25
"7459",77.86,77,86,0,0,0.5,0,0.25,0,0.25,0,0.5,0,0
"7460",77.87,77,87,0,0,0.5,0.25,0,0.5,0.25,0,0.25,0,0
"7461",77.88,77,88,0,0,0.75,0.5,0.25,0.5,0.75,0,0.5,0,0
"7462",77.89,77,89,0,0,0.5,0,0.25,0.25,0.5,0,0.5,0,0
"7463",77.9,77,90,0,0,0.75,0.25,0.25,0.25,0.5,0,0,0,0
"7464",77.91,77,91,0,0,0.5,0.5,0.5,0.25,0.25,0,0.75,0,0
"7465",77.92,77,92,0,0,0.25,0,0.25,0,0.5,0,0.5,0,0
"7466",77.93,77,93,0,0.25,0.75,0,0.5,0.5,0.5,0,0.25,0,0
"7467",77.94,77,94,0,0,0.25,0,0,0.5,0.5,0.25,0.5,0.25,0
"7468",77.95,77,95,0,0,0.5,0.5,0.25,0.5,0.25,0,0.25,0,0
"7469",77.96,77,96,0,0,0.5,0.25,0.25,0.5,0.5,0,0.5,0,0
"7470",77.97,77,97,0,0,0.5,0,0.25,0.25,0.25,0,0.75,0,0
"7471",77.98,77,98,0,0,0.25,0,0,0,0.25,0,0,0,0.25
"7472",77.99,77,99,0,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.75,0,0.5
"7473",77.1,77,100,0,0,0.5,0,0.25,0.5,0.25,0,0.75,0,0
"7474",77.101,77,101,0,0,0.75,0,0.25,0.25,0.75,0,0.5,0.25,0.25
"7475",78.1,78,1,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.5,0.25
"7476",78.2,78,2,0,0.25,0.25,0.25,0.5,0.25,0.5,0,0.5,0.5,0.5
"7477",78.3,78,3,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0.25,0,0.25
"7478",78.4,78,4,0,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.75
"7479",78.5,78,5,0,0.25,0.5,0.5,0.25,0.75,0.75,0.25,0.25,0.25,0.25
"7480",78.6,78,6,0,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.25,0.25
"7481",78.7,78,7,0,0.25,0.5,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.25
"7482",78.8,78,8,0,0.25,0.75,0.75,0.25,0.5,0.5,0.25,0.5,0.25,0.25
"7483",78.9,78,9,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7484",78.1,78,10,0,0.25,0.5,0.25,0.25,0.25,0.25,0,0.5,0.25,0.5
"7485",78.11,78,11,0,0.5,0.5,0.5,0.25,0.5,0.5,0,0.25,0.5,0.25
"7486",78.12,78,12,0,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5
"7487",78.13,78,13,0,0.25,0.5,0.5,0.25,0.5,0.75,0,0.5,0.25,0.25
"7488",78.14,78,14,0,0.25,0.75,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7489",78.15,78,15,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.25,0.5
"7490",78.16,78,16,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7491",78.17,78,17,0,0.25,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.25
"7492",78.18,78,18,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0
"7493",78.19,78,19,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.5,0.25
"7494",78.2,78,20,0,0.25,0.5,0.5,0.5,0.5,0.5,0,0.25,0.25,0.5
"7495",78.21,78,21,0,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.5
"7496",78.22,78,22,0,0.25,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0.25,0.25
"7497",78.23,78,23,0,0.25,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5
"7498",78.24,78,24,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0.25,0.25,0.5
"7499",78.25,78,25,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0.5,0.25,0
"7500",78.26,78,26,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7501",78.27,78,27,0,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.25
"7502",78.28,78,28,0,0.25,0.5,0.5,0.5,0.5,0.5,0,0.5,0.25,0.25
"7503",78.29,78,29,0,0.25,0.5,0.5,0.75,0.5,0.75,0,0.5,0.25,0.25
"7504",78.3,78,30,2,0.25,NA,0.5,0.75,0.5,0.75,0,0.5,0.5,0.25
"7505",78.31,78,31,0,0.5,0.75,0.5,0.5,0.5,0.75,0.25,0.5,0.25,0.75
"7506",78.32,78,32,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7507",78.33,78,33,0,0.25,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.25
"7508",78.34,78,34,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7509",78.35,78,35,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.25,0.25
"7510",78.36,78,36,0,0.25,0.25,0.5,0.5,0.5,0.25,0,0.25,0.5,0.25
"7511",78.37,78,37,0,0.5,0.25,0.25,0.5,0.5,0.5,0,0.25,0.25,0.5
"7512",78.38,78,38,0,0.25,0,0.25,0.5,0.25,0.25,0,0,0.25,0.5
"7513",78.39,78,39,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0.25,0.25,0.25
"7514",78.4,78,40,0,0.5,0,0.25,0.5,0.5,0.5,0,0.25,0.25,0.5
"7515",78.41,78,41,0,0.25,0.25,0.25,0.75,0.25,0.75,0.25,0,0.25,0.5
"7516",78.42,78,42,0,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5
"7517",78.43,78,43,0,0.25,0.5,0.5,0.5,0.5,0.5,0,0.5,0.25,0.5
"7518",78.44,78,44,0,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.25,0.5
"7519",78.45,78,45,0,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0,0.25,0.75
"7520",78.46,78,46,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.25,0.25,0.5
"7521",78.47,78,47,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.25,0.25
"7522",78.48,78,48,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.5
"7523",78.49,78,49,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.25,0.25
"7524",78.5,78,50,0,0.25,0.5,0.5,0.5,0.5,0.5,0,0.25,0.25,0.25
"7525",78.51,78,51,0,0.25,0.5,0.5,0.5,0.5,0.25,0,0.25,0.25,0.75
"7526",78.52,78,52,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.25,0.25
"7527",78.53,78,53,0,0.25,0.25,0.5,0.25,0.25,0.5,0,0.25,0.25,0.25
"7528",78.54,78,54,0,0.25,0.25,0.5,0.25,0.25,0.25,0,0.25,0.25,0.25
"7529",78.55,78,55,0,0.25,0.25,0.25,0.5,0.5,0.5,0,0.25,0.5,0.75
"7530",78.56,78,56,0,0.25,0.5,0.5,0.5,0.5,0.5,0,0.25,0.25,0.25
"7531",78.57,78,57,0,0.25,0.5,0.5,0.25,0.25,0.5,0,0.25,0.25,0.5
"7532",78.58,78,58,0,0.25,0.5,0.5,0.5,0.25,0.25,0,0.25,0.25,0.25
"7533",78.59,78,59,0,0.25,0.25,0.5,0.75,0.5,0.25,0,0.25,0.5,0.25
"7534",78.6,78,60,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0.25,0.25,0.25
"7535",78.61,78,61,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.25,0.5
"7536",78.62,78,62,2,0.25,NA,0.5,0.25,0.5,0.25,0,0,0.25,0.25
"7537",78.63,78,63,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0.25,0.25,0.25
"7538",78.64,78,64,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7539",78.65,78,65,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7540",78.66,78,66,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.25,0
"7541",78.67,78,67,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0,0.25,0.5
"7542",78.68,78,68,0,0.25,0.25,0.5,0.25,0.25,0.25,0,0,0.25,0.25
"7543",78.69,78,69,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0.25,0.25,0.25
"7544",78.7,78,70,0,1,0.5,0.5,1,0.5,0.5,0,0,0.5,1
"7545",78.71,78,71,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0.25,0.5,0.75
"7546",78.72,78,72,0,0.25,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.75
"7547",78.73,78,73,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0.25,0.5,0.25
"7548",78.74,78,74,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.5,0.25
"7549",78.75,78,75,0,0.5,0.5,0.5,0.25,0.5,0.25,0,0,0.5,0.25
"7550",78.76,78,76,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0,0.5,0.5
"7551",78.77,78,77,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.5,0.25
"7552",78.78,78,78,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7553",78.79,78,79,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.5,0.5
"7554",78.8,78,80,2,0.25,0.25,0.5,0.25,0.5,0.25,0,NA,0.25,0.25
"7555",78.81,78,81,0,0.25,0.25,0.25,0.25,0.25,0.5,0,0.25,0.25,0.5
"7556",78.82,78,82,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0,0.25,0.25
"7557",78.83,78,83,0,0.25,0.5,0.25,0.25,0.25,0.25,0,0,0.25,0.25
"7558",78.84,78,84,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.25,0.25
"7559",78.85,78,85,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0,0.25,0.25
"7560",78.86,78,86,0,0.25,0.5,0.5,0.25,0.25,0.25,0,0.25,0.25,0.25
"7561",78.87,78,87,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.5,0.25
"7562",78.88,78,88,0,0.25,0.25,0.5,0.25,0.25,0.25,0,0,0.25,0.25
"7563",78.89,78,89,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.5,0.25
"7564",78.9,78,90,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"7565",78.91,78,91,0,0.25,0.5,0.25,0.25,0.25,0.5,0,0.25,0.5,0.25
"7566",78.92,78,92,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.25,0.5,0.5
"7567",78.93,78,93,0,0.25,0,0.25,0.25,0.25,0,0,0,0.25,0.25
"7568",78.94,78,94,0,0.25,0,0.25,0.25,0.25,0.25,0,0,0.5,0.25
"7569",78.95,78,95,0,0.25,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25
"7570",78.96,78,96,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25
"7571",78.97,78,97,0,0.25,0.25,0.5,0.5,0.5,0.25,0,0,0.5,0.25
"7572",78.98,78,98,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0.25,0.5,0.25
"7573",78.99,78,99,0,0.5,0.5,0.5,0.5,0.5,0.25,0,0,0.5,0.5
"7574",78.1,78,100,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0.25,0.25,0.25
"7575",78.101,78,101,0,0.25,0.5,0.5,0.25,0.5,0.25,0,0.25,0.5,0.25
"7576",79.1,79,1,0,0,0.5,0.5,0,0.75,0.25,0,0,0,0
"7577",79.2,79,2,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0.25
"7578",79.3,79,3,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0.25
"7579",79.4,79,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7580",79.5,79,5,0,0,0.75,0.75,0,0.75,0.5,0.25,0,0,0
"7581",79.6,79,6,0,0,0.5,0.25,0,0.5,0,0,0,0,0
"7582",79.7,79,7,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0
"7583",79.8,79,8,0,0,0.5,0.5,0.25,0.5,0.25,0,0,0,0
"7584",79.9,79,9,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0.25
"7585",79.1,79,10,0,0.25,0.5,0.5,0.25,0.25,0.25,0,0,0,0
"7586",79.11,79,11,0,0,0.5,0.5,0.25,0.25,0.5,0,0,0,0
"7587",79.12,79,12,0,0,0.5,0.5,0.25,0.25,0.5,0,0,0,0
"7588",79.13,79,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7589",79.14,79,14,0,0,0.25,0.5,0,0.5,0.25,0,0,0,0
"7590",79.15,79,15,0,0,0.25,0.5,0,0.5,0.25,0,0,0,0
"7591",79.16,79,16,0,0,0.25,0.25,0,0.5,0.25,0,0.25,0,0.25
"7592",79.17,79,17,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0
"7593",79.18,79,18,0,0,0.25,0.25,0,0.25,0.25,0.25,0,0.25,0.5
"7594",79.19,79,19,0,0,0.25,0.25,0,0.25,0,0,0,0,0
"7595",79.2,79,20,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0
"7596",79.21,79,21,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0
"7597",79.22,79,22,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0
"7598",79.23,79,23,0,0,0.25,0,0,0.25,0,0,0.25,0,0.25
"7599",79.24,79,24,0,0,0.25,0.25,0.25,0.5,0,0,0,0,0
"7600",79.25,79,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7601",79.26,79,26,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0.25,0
"7602",79.27,79,27,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0
"7603",79.28,79,28,0,0,0,0.25,0,0.25,0,0,0,0,0
"7604",79.29,79,29,0,0,0.25,0.25,0.25,0.25,0,0.25,0,0.25,0.25
"7605",79.3,79,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7606",79.31,79,31,0,0,0.25,0,0,0.25,0.25,0,0.25,0.25,0
"7607",79.32,79,32,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0
"7608",79.33,79,33,0,0,0.25,0.25,0,0.25,0.25,0.25,0,0,0
"7609",79.34,79,34,0,0,0.25,0,0.25,0.25,0.25,0.25,0,0,0
"7610",79.35,79,35,0,0,0.25,0.25,0,0,0,0,0,0,0.25
"7611",79.36,79,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7612",79.37,79,37,0,0,0.25,0.25,0,0,0.25,0,0,0.25,0
"7613",79.38,79,38,0,0,0.25,0,0.25,0,0.25,0,0,0.25,0.25
"7614",79.39,79,39,0,0,0.25,0,0,0.25,0,0.25,0,0,0.25
"7615",79.4,79,40,0,0,0,0.25,0,0.25,0,0,0,0,0
"7616",79.41,79,41,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25
"7617",79.42,79,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7618",79.43,79,43,0,0,0,0,0,0,0,0,0,0,0.25
"7619",79.44,79,44,0,0.25,0,0,0.25,0,0,0,0,0.25,0.25
"7620",79.45,79,45,0,0.25,0,0,0.25,0,0,0,0,0.25,0.25
"7621",79.46,79,46,0,0,0,0,0,0.25,0.25,0,0,0,0.25
"7622",79.47,79,47,0,0,0,0.25,0.25,0.25,0,0.25,0,0.25,0.25
"7623",79.48,79,48,0,0,0,0.25,0,0,0,0,0,0,0
"7624",79.49,79,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7625",79.5,79,50,0,0,0,0.25,0,0,0,0,0,0,0.25
"7626",79.51,79,51,0,0,0,0,0,0.25,0.25,0,0,0,0.25
"7627",79.52,79,52,0,0,0,0,0,0,0,0,0,0,0
"7628",79.53,79,53,0,0,0,0.25,0,0,0,0,0,0,0
"7629",79.54,79,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7630",79.55,79,55,0,0,0,0,0,0.25,0,0,0,0,0
"7631",79.56,79,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7632",79.57,79,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7633",79.58,79,58,0,0,0,0,0,0.25,0,0,0,0.25,0
"7634",79.59,79,59,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0
"7635",79.6,79,60,0,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25
"7636",79.61,79,61,0,0,0,0.25,0,0.25,0,0,0,0,0
"7637",79.62,79,62,0,0,0.25,0.25,0,0,0,0.25,0,0,0.25
"7638",79.63,79,63,0,0,0.25,0,0.25,0,0,0,0,0,0
"7639",79.64,79,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7640",79.65,79,65,0,0,0,0.25,0,0,0,0,0,0,0
"7641",79.66,79,66,0,0,0,0.25,0,0,0,0,0,0,0
"7642",79.67,79,67,0,0,0.25,0.25,0,0.25,0,0,0,0,0
"7643",79.68,79,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7644",79.69,79,69,0,0,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0
"7645",79.7,79,70,0,0,0,0.25,0,0.25,0.25,0,0,0,0
"7646",79.71,79,71,0,0,0.25,0.25,0,0,0,0,0,0,0
"7647",79.72,79,72,0,0,0.25,0,0,0.25,0,0,0,0,0
"7648",79.73,79,73,0,0,0,0.25,0.25,0.25,0,0,0,0,0
"7649",79.74,79,74,0,0,0,0,0,0.25,0.25,0,0,0.25,0
"7650",79.75,79,75,0,0,0,0.25,0.25,0,0,0,0,0,0
"7651",79.76,79,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7652",79.77,79,77,0,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0.25
"7653",79.78,79,78,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0
"7654",79.79,79,79,0,0.25,0,0,0.25,0,0,0,0,0,0
"7655",79.8,79,80,0,0,0,0,0,0,0,0,0,0,0.25
"7656",79.81,79,81,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0.5
"7657",79.82,79,82,0,0,0.25,0.25,0,0,0.25,0.5,0,0,0.5
