"","X","ID","beep","day","observationID","missing","Energetic","Cheerful","Relaxed","Satisfied","Nervous","Irritated","Bored","Down"
"210",210,54067,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"211",211,54070,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"212",212,54070,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"213",213,54070,3,1,3,0,0.232323232323232,0.292929292929293,0.616161616161616,0.464646464646465,0.242424242424242,0.0606060606060606,0.404040404040404,0.515151515151515
"214",214,54070,1,2,4,0,0.323232323232323,0.585858585858586,0.717171717171717,0.595959595959596,0.0909090909090909,0.0404040404040404,0.363636363636364,0.383838383838384
"215",215,54070,2,2,5,0,0.383838383838384,0.707070707070707,0.141414141414141,0.676767676767677,0.121212121212121,0.131313131313131,0.131313131313131,0.222222222222222
"216",216,54070,3,2,6,0,0.101010101010101,0.121212121212121,0.222222222222222,0.0808080808080808,0.121212121212121,0.575757575757576,0.0707070707070707,0.717171717171717
"217",217,54070,1,3,7,0,0.373737373737374,0.656565656565657,0.797979797979798,0.808080808080808,0.0707070707070707,0.151515151515152,0.111111111111111,0.151515151515152
"218",218,54070,2,3,8,0,0.434343434343434,0.242424242424242,0.676767676767677,0.252525252525253,0.161616161616162,0.525252525252525,0.464646464646465,0.232323232323232
"219",219,54070,3,3,9,0,0.626262626262626,0.676767676767677,0.565656565656566,0.737373737373737,0.525252525252525,0.0202020202020202,0.0808080808080808,0.121212121212121
"220",220,54070,1,4,10,0,0.656565656565657,0.686868686868687,0.656565656565657,0.878787878787879,0,0,0.121212121212121,0.121212121212121
"221",221,54070,2,4,11,0,0.818181818181818,0.868686868686869,0.656565656565657,1,0,0,0.0505050505050505,0
"222",222,54070,3,4,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"223",223,54070,1,5,13,0,0.757575757575758,0.777777777777778,0.626262626262626,1,0,0,0,0
"224",224,54070,2,5,14,0,0.757575757575758,0.595959595959596,0.626262626262626,0.717171717171717,0,0,0.0808080808080808,0.0202020202020202
"225",225,54070,3,5,15,0,0.111111111111111,0.191919191919192,0.606060606060606,0.666666666666667,0.0909090909090909,0.0404040404040404,0,0.555555555555556
"226",226,54070,1,6,16,0,0.808080808080808,0.373737373737374,0.656565656565657,0.272727272727273,0.303030303030303,0.171717171717172,0.222222222222222,0.646464646464647
"227",227,54070,2,6,17,0,0.101010101010101,0.313131313131313,0.646464646464647,1,0,0.0303030303030303,0.151515151515152,0.676767676767677
"228",228,54070,3,6,18,0,0,0.565656565656566,0.747474747474748,0.686868686868687,0,0.0202020202020202,0.303030303030303,0.0101010101010101
"229",229,54070,1,7,19,0,0.646464646464647,0.595959595959596,0.686868686868687,0.232323232323232,0.595959595959596,0.323232323232323,0.121212121212121,0.181818181818182
"230",230,54070,2,7,20,0,0.191919191919192,0.262626262626263,0.252525252525253,0.121212121212121,0.585858585858586,0.676767676767677,0.676767676767677,0.717171717171717
"231",231,54070,3,7,21,0,0.171717171717172,0.202020202020202,0.575757575757576,0.222222222222222,0.797979797979798,0.707070707070707,0.171717171717172,0.808080808080808
"232",232,54070,1,8,22,0,0.575757575757576,0.363636363636364,0.343434343434343,0.292929292929293,0.626262626262626,0.262626262626263,0.121212121212121,0.585858585858586
"233",233,54070,2,8,23,0,0.595959595959596,0.424242424242424,0.292929292929293,0.313131313131313,0.606060606060606,0.272727272727273,0.141414141414141,0.353535353535354
"234",234,54070,3,8,24,0,0.333333333333333,0.646464646464647,0.878787878787879,0.757575757575758,0.181818181818182,0.242424242424242,0.363636363636364,0.242424242424242
"235",235,54070,1,9,25,0,0.616161616161616,0.656565656565657,0.333333333333333,0.555555555555556,0.343434343434343,0.303030303030303,0.222222222222222,0.232323232323232
"236",236,54070,2,9,26,0,0.646464646464647,0.343434343434343,0.272727272727273,0.303030303030303,0.747474747474748,0.767676767676768,0.363636363636364,0.606060606060606
"237",237,54070,3,9,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"238",238,54070,1,10,28,0,0.696969696969697,0.626262626262626,0.676767676767677,0.656565656565657,0.555555555555556,0.181818181818182,0.242424242424242,0.636363636363636
"239",239,54070,2,10,29,0,0.575757575757576,0.626262626262626,0.696969696969697,0.242424242424242,0.0101010101010101,0.212121212121212,0.282828282828283,0.0101010101010101
"240",240,54070,3,10,30,0,0.828282828282828,0.767676767676768,0.696969696969697,0.777777777777778,0.0808080808080808,0.131313131313131,0.161616161616162,0.0808080808080808
"241",241,54070,1,11,31,0,0.242424242424242,0.676767676767677,0.636363636363636,0.636363636363636,0.181818181818182,0.585858585858586,0.232323232323232,0.232323232323232
"242",242,54070,2,11,32,0,0.717171717171717,0.717171717171717,0.686868686868687,0.303030303030303,0.171717171717172,0.101010101010101,0.222222222222222,0.131313131313131
"243",243,54070,3,11,33,0,0.313131313131313,0.686868686868687,0.909090909090909,0.626262626262626,0.202020202020202,0.181818181818182,0.212121212121212,0.171717171717172
"244",244,54070,1,12,34,0,0.242424242424242,0.434343434343434,0.353535353535354,0.343434343434343,0.555555555555556,0.575757575757576,0.535353535353535,0.626262626262626
"245",245,54070,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"246",246,54070,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"247",247,54070,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"248",248,54070,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"249",249,54070,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"250",250,54070,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"251",251,54070,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"252",252,54070,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"253",253,54071,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"254",254,54071,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"255",255,54071,3,1,3,0,0.373737373737374,0.383838383838384,0.333333333333333,0.414141414141414,0.777777777777778,0.636363636363636,0.656565656565657,0.545454545454545
"256",256,54071,1,2,4,0,0.727272727272727,0.323232323232323,0.0404040404040404,0.242424242424242,1,0.777777777777778,0.242424242424242,0.363636363636364
"257",257,54071,2,2,5,0,0.414141414141414,0.555555555555556,0.696969696969697,0.585858585858586,0.0707070707070707,0.343434343434343,0.353535353535354,0.626262626262626
"258",258,54071,3,2,6,0,0.363636363636364,0.272727272727273,0.414141414141414,0.353535353535354,0.212121212121212,0.565656565656566,0.868686868686869,0.646464646464647
"259",259,54071,1,3,7,0,0.696969696969697,0.363636363636364,0.373737373737374,0.373737373737374,0.212121212121212,0.727272727272727,0.676767676767677,0.414141414141414
"260",260,54071,2,3,8,0,0.747474747474748,0.737373737373737,0.686868686868687,0.727272727272727,0.202020202020202,0.222222222222222,0.202020202020202,0.222222222222222
"261",261,54071,3,3,9,0,0.525252525252525,0.666666666666667,0.676767676767677,0.636363636363636,0.292929292929293,0.0909090909090909,0.323232323232323,0.161616161616162
"262",262,54071,1,4,10,0,0.333333333333333,0.343434343434343,0.585858585858586,0.333333333333333,0.343434343434343,0.393939393939394,0.696969696969697,0.606060606060606
"263",263,54071,2,4,11,0,0.363636363636364,0.595959595959596,0.737373737373737,0.656565656565657,0.292929292929293,0.222222222222222,0.313131313131313,0.333333333333333
"264",264,54071,3,4,12,0,0.333333333333333,0.262626262626263,0.696969696969697,0.525252525252525,0.171717171717172,0.333333333333333,0.707070707070707,0.313131313131313
"265",265,54071,1,5,13,0,0.616161616161616,0.434343434343434,0.363636363636364,0.616161616161616,0.373737373737374,0.292929292929293,0.353535353535354,0.282828282828283
"266",266,54071,2,5,14,0,0.252525252525253,0.313131313131313,0.676767676767677,0.353535353535354,0.323232323232323,0.303030303030303,0.626262626262626,0.363636363636364
"267",267,54071,3,5,15,0,0.313131313131313,0.323232323232323,0.636363636363636,0.626262626262626,0.343434343434343,0.383838383838384,0.676767676767677,0.323232323232323
"268",268,54071,1,6,16,0,0.414141414141414,0.383838383838384,0.686868686868687,0.606060606060606,0.282828282828283,0.363636363636364,0.424242424242424,0.383838383838384
"269",269,54071,2,6,17,0,0.353535353535354,0.343434343434343,0.656565656565657,0.414141414141414,0.333333333333333,0.343434343434343,0.606060606060606,0.363636363636364
"270",270,54071,3,6,18,0,0.646464646464647,0.202020202020202,0.575757575757576,0.676767676767677,0.232323232323232,0.373737373737374,0.606060606060606,0.606060606060606
"271",271,54071,1,7,19,0,0.595959595959596,0.252525252525253,0.666666666666667,0.636363636363636,0.232323232323232,0.292929292929293,0.666666666666667,0.323232323232323
"272",272,54071,2,7,20,0,0.313131313131313,0.222222222222222,0.676767676767677,0.585858585858586,0.303030303030303,0.353535353535354,0.323232323232323,0.262626262626263
"273",273,54071,3,7,21,0,0.282828282828283,0.343434343434343,0.242424242424242,0.333333333333333,0.363636363636364,0.818181818181818,0.676767676767677,0.686868686868687
"274",274,54071,1,8,22,0,0.595959595959596,0.292929292929293,0.797979797979798,0.353535353535354,0.202020202020202,0.313131313131313,0.626262626262626,0.252525252525253
"275",275,54071,2,8,23,0,0.383838383838384,0.272727272727273,0.808080808080808,0.555555555555556,0.595959595959596,0.323232323232323,0.565656565656566,0.404040404040404
"276",276,54071,3,8,24,0,0.414141414141414,0.0909090909090909,0.636363636363636,0.616161616161616,0.292929292929293,0.828282828282828,0.333333333333333,0.414141414141414
"277",277,54071,1,9,25,0,0.131313131313131,0.0606060606060606,0.141414141414141,0.181818181818182,0.888888888888889,0.909090909090909,0.131313131313131,0.858585858585859
"278",278,54071,2,9,26,0,0.141414141414141,0.0707070707070707,0.585858585858586,0.161616161616162,0.151515151515152,0.252525252525253,0.787878787878788,0.848484848484849
"279",279,54071,3,9,27,0,0.202020202020202,0.121212121212121,0.373737373737374,0.111111111111111,0.101010101010101,0.161616161616162,0.747474747474748,0.696969696969697
"280",280,54071,1,10,28,0,0.333333333333333,0.282828282828283,0.656565656565657,0.686868686868687,0.202020202020202,0.282828282828283,0.272727272727273,0.575757575757576
"281",281,54071,2,10,29,0,0.202020202020202,0.313131313131313,0.535353535353535,0.393939393939394,0.242424242424242,0.363636363636364,0.797979797979798,0.353535353535354
"282",282,54071,3,10,30,0,0.161616161616162,0.121212121212121,0.636363636363636,0.111111111111111,0.181818181818182,0.343434343434343,0.828282828282828,0.818181818181818
"283",283,54071,1,11,31,0,0.191919191919192,0.181818181818182,0.262626262626263,0.161616161616162,0.303030303030303,0.222222222222222,0.747474747474748,0.676767676767677
"284",284,54071,2,11,32,0,0.121212121212121,0.0707070707070707,0.212121212121212,0.131313131313131,0.717171717171717,0.212121212121212,0.707070707070707,0.737373737373737
"285",285,54071,3,11,33,0,0.404040404040404,0,0.535353535353535,0.0707070707070707,0.696969696969697,0.808080808080808,0.747474747474748,0.787878787878788
"286",286,54071,1,12,34,0,0.656565656565657,0.191919191919192,0.626262626262626,0.292929292929293,0.303030303030303,0.353535353535354,0.636363636363636,0.696969696969697
"287",287,54071,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"288",288,54071,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"289",289,54071,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"290",290,54071,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"291",291,54071,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"292",292,54071,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"293",293,54071,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"294",294,54071,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"295",295,54075,1,1,1,0,0.656565656565657,0.818181818181818,0.878787878787879,0.797979797979798,0,0,0,0
"296",296,54075,2,1,2,0,0.747474747474748,0.919191919191919,0.808080808080808,0.525252525252525,0.0606060606060606,0.0202020202020202,0,0.121212121212121
"297",297,54075,3,1,3,0,0.313131313131313,0.717171717171717,0.717171717171717,0.585858585858586,0.242424242424242,0.202020202020202,0.313131313131313,0.404040404040404
"298",298,54075,1,2,4,0,0.404040404040404,0.383838383838384,0.797979797979798,0.535353535353535,0.191919191919192,0.131313131313131,0.131313131313131,0.343434343434343
"299",299,54075,2,2,5,0,0.393939393939394,0.393939393939394,0.696969696969697,0.565656565656566,0,0.0404040404040404,0.0909090909090909,0
"300",300,54075,3,2,6,0,0.191919191919192,0.606060606060606,0.797979797979798,0.656565656565657,0.151515151515152,0,0.555555555555556,0.0808080808080808
"301",301,54075,1,3,7,0,0.626262626262626,0.606060606060606,0.797979797979798,0.606060606060606,0.131313131313131,0.161616161616162,0.242424242424242,0.0808080808080808
"302",302,54075,2,3,8,0,0.656565656565657,0.585858585858586,0.686868686868687,0.626262626262626,0.222222222222222,0.313131313131313,0.666666666666667,0.222222222222222
"303",303,54075,3,3,9,0,0.373737373737374,0.686868686868687,0.717171717171717,0.707070707070707,0.0808080808080808,0.202020202020202,0.202020202020202,0.0909090909090909
"304",304,54075,1,4,10,0,0.191919191919192,0.242424242424242,0.191919191919192,0.606060606060606,0.696969696969697,0.707070707070707,0.636363636363636,0.444444444444444
"305",305,54075,2,4,11,0,0.0707070707070707,0.161616161616162,0.525252525252525,0.525252525252525,0.585858585858586,0.585858585858586,0.515151515151515,0.595959595959596
"306",306,54075,3,4,12,0,0.595959595959596,0.686868686868687,0.696969696969697,0.656565656565657,0.171717171717172,0.101010101010101,0.171717171717172,0.171717171717172
"307",307,54075,1,5,13,0,0.444444444444444,0.646464646464647,0.595959595959596,0.616161616161616,0.0909090909090909,0.222222222222222,0.282828282828283,0.656565656565657
"308",308,54075,2,5,14,0,0.545454545454545,0.595959595959596,0.575757575757576,0.535353535353535,0.131313131313131,0.202020202020202,0.343434343434343,0.171717171717172
"309",309,54075,3,5,15,0,0.313131313131313,0.686868686868687,0.343434343434343,0.525252525252525,0.575757575757576,0.242424242424242,0.0505050505050505,0.525252525252525
"310",310,54075,1,6,16,0,0.161616161616162,0.171717171717172,0.151515151515152,0.121212121212121,0.707070707070707,0.94949494949495,0.909090909090909,0.747474747474748
"311",311,54075,2,6,17,0,0.505050505050505,0,0.0202020202020202,0.121212121212121,0.95959595959596,0.888888888888889,0.797979797979798,0.939393939393939
"312",312,54075,3,6,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"313",313,54075,1,7,19,0,0.646464646464647,0.525252525252525,0.181818181818182,0.545454545454545,0.121212121212121,0.0909090909090909,0.616161616161616,0.0808080808080808
"314",314,54075,2,7,20,0,0.606060606060606,0.434343434343434,0.797979797979798,0.393939393939394,0.626262626262626,0.101010101010101,0.535353535353535,0.0303030303030303
"315",315,54075,3,7,21,0,0.333333333333333,0.252525252525253,0.606060606060606,0.606060606060606,0.515151515151515,0.141414141414141,0.808080808080808,0.272727272727273
"316",316,54075,1,8,22,0,0.0909090909090909,0.393939393939394,0.454545454545455,0.444444444444444,0.535353535353535,0.515151515151515,0.535353535353535,0.181818181818182
"317",317,54075,2,8,23,0,0.292929292929293,0.131313131313131,0.121212121212121,0.0303030303030303,0.616161616161616,0.828282828282828,0.575757575757576,0.606060606060606
"318",318,54075,3,8,24,0,0.0303030303030303,0.0404040404040404,0.0404040404040404,0,0.767676767676768,0.828282828282828,0.424242424242424,0.838383838383838
"319",319,54075,1,9,25,0,0.535353535353535,0.424242424242424,0.282828282828283,0.555555555555556,0.151515151515152,0,0.525252525252525,0
"320",320,54075,2,9,26,0,0.727272727272727,0.454545454545455,0.707070707070707,1,0.0101010101010101,0,0.292929292929293,0.0404040404040404
"321",321,54075,3,9,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"322",322,54075,1,10,28,0,0.0707070707070707,0.111111111111111,0.181818181818182,0.535353535353535,0.838383838383838,0.818181818181818,0.202020202020202,0.525252525252525
"323",323,54075,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"324",324,54075,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"325",325,54075,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"326",326,54075,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"327",327,54075,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"328",328,54075,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"329",329,54075,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"330",330,54075,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"331",331,54075,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"332",332,54075,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"333",333,54075,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"334",334,54075,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"335",335,54075,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"336",336,54075,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"337",337,54090,1,1,1,0,0.383838383838384,0.585858585858586,0.181818181818182,0.242424242424242,0.737373737373737,0.212121212121212,0.262626262626263,0.303030303030303
"338",338,54090,2,1,2,0,0.686868686868687,0.727272727272727,0.393939393939394,0.808080808080808,0.282828282828283,0.111111111111111,0.202020202020202,0.121212121212121
"339",339,54090,3,1,3,0,0.696969696969697,0.838383838383838,0.303030303030303,0.636363636363636,0.303030303030303,0,0.171717171717172,0.141414141414141
"340",340,54090,1,2,4,0,0.282828282828283,0.606060606060606,0.626262626262626,0.616161616161616,0.242424242424242,0.151515151515152,0.181818181818182,0.262626262626263
"341",341,54090,2,2,5,0,0.292929292929293,0.484848484848485,0.626262626262626,0.585858585858586,0.272727272727273,0.282828282828283,0.242424242424242,0.292929292929293
"342",342,54090,3,2,6,0,0.797979797979798,0.898989898989899,0.696969696969697,0.787878787878788,0.101010101010101,0.161616161616162,0.101010101010101,0.0606060606060606
"343",343,54090,1,3,7,0,0.212121212121212,0.646464646464647,0.767676767676768,0.626262626262626,0.303030303030303,0.0808080808080808,0.222222222222222,0.161616161616162
"344",344,54090,2,3,8,0,0.242424242424242,0.323232323232323,0.737373737373737,0.373737373737374,0.202020202020202,0.696969696969697,0.262626262626263,0.585858585858586
"345",345,54090,3,3,9,0,0.171717171717172,0.777777777777778,0.777777777777778,0.515151515151515,0.454545454545455,0.222222222222222,0.252525252525253,0.333333333333333
"346",346,54090,1,4,10,0,0.747474747474748,0.747474747474748,0.363636363636364,0.636363636363636,0.383838383838384,0.292929292929293,0.292929292929293,0.303030303030303
"347",347,54090,2,4,11,0,0.747474747474748,0.707070707070707,0.252525252525253,0.565656565656566,0.646464646464647,0.282828282828283,0.171717171717172,0.191919191919192
"348",348,54090,3,4,12,0,0.313131313131313,0.606060606060606,0.696969696969697,0.353535353535354,0.242424242424242,0.676767676767677,0.282828282828283,0.626262626262626
"349",349,54090,1,5,13,0,0.353535353535354,0.303030303030303,0.313131313131313,0.272727272727273,0.666666666666667,0.676767676767677,0.282828282828283,0.686868686868687
