"","X","ID","day","beep","observationID","missing","Enthusiastic","Relaxed","Satisfied","Irritable","Energetic","Calm","Cheerful","Irritated","Bored","Nervous","Sad","Angry","Gloomy","Insecure","Anxious","Happy","Worried","Stressed"
"3062",3062,1082,5,3,46,0,0.46,0.36,0.33,0.26,0.29,0.29,0.3,0.27,0.27,0.29,0.27,0.29,0.3,0.3,0.32,0.32,0.33,0.33
"3063",3063,1082,5,4,47,0,0.59,0.75,0.63,0.13,0.5,0.52,0.49,0.07,0.08,0.06,0.03,0.07,0.04,0.05,0.08,0.67,0.29,0.09
"3064",3064,1082,5,5,48,0,0.16,0.06,0.46,0.13,0.08,0.1,0.21,0.07,0.36,0.34,0.08,0.34,0.39,0.4,0.38,0.36,0.39,0.43
"3065",3065,1082,5,6,49,0,0.32,0.33,0.39,0.1,0.34,0.35,0.39,0.05,0.4,0.63,0.05,0.02,0.05,0.46,0.38,0.18,0.23,0.68
"3066",3066,1083,1,1,1,0,0.7,1,0.86,0.16,0.72,0.49,1,0,0,0.14,0.05,0.07,0.07,0,0.05,0.72,0.05,0.08
"3067",3067,1083,1,2,2,0,0.7,0.73,0.7,0.1,0.1,0.77,0.8,0.11,0.08,0.07,0.09,0.09,0.05,0.06,0.06,0.84,0.07,0.1
"3068",3068,1083,1,3,3,0,0.26,0.81,0.77,0.08,0.16,0.75,0.7,0,0.07,0.12,0.08,0.11,0.08,0.07,0.09,0.77,0.08,0.09
"3069",3069,1083,1,4,4,0,0.68,0.83,0.74,0.11,0.26,0.79,0.51,0,0.02,0.08,0.08,0.09,0.07,0.06,0.07,0.75,0.1,0.1
"3070",3070,1083,1,5,5,0,0.48,0.85,0.81,0.1,0.32,0.82,0.73,0.42,0.06,0.08,0.03,0.08,0.05,0.04,0.07,0.62,0.02,0.09
"3071",3071,1083,1,6,6,0,0.71,0.82,0.71,0.1,0.49,0.85,0.8,0.12,0.09,0.1,0.08,0.08,0.14,0.07,0.01,0.87,0.08,0.07
"3072",3072,1083,1,7,7,0,0.5,0.82,0.86,0.13,0.77,0.79,0.79,0.15,0.11,0.1,0.08,0.08,0.07,0.07,0.06,0.65,0.07,0.11
"3073",3073,1083,2,1,8,0,0.48,0.66,0.75,0.13,0.52,0.79,0.8,0.12,0.72,0.14,0.15,0.11,0.06,0.08,0.1,0.74,0.5,0.11
"3074",3074,1083,2,2,9,0,0.71,0.79,0.72,0.07,0.63,0.79,0.82,0.08,0.1,0.06,0.07,0.03,0.1,0,0.09,0.83,0.07,0.11
"3075",3075,1083,2,3,10,0,0.5,0.83,0.74,0.09,0.43,0.81,0.76,0.08,0.08,0.02,0.05,0.06,0.07,0.06,0.06,0.85,0.07,0.07
"3076",3076,1083,2,4,11,0,0.15,0.27,0.57,0.14,0.14,0.72,0.49,0.15,0.72,0.13,0.08,0.1,0.07,0.1,0.05,0.57,0.13,0.07
"3077",3077,1083,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3078",3078,1083,2,6,13,0,0.22,0.51,0.7,0.18,0.22,0.22,0.66,0.14,0.14,0.14,0.14,0.09,0.09,0.1,0.14,0.63,0.11,0.13
"3079",3079,1083,2,7,14,0,0.67,0.77,0.22,0.47,0.5,0.82,0.84,0.17,0.11,0.14,0.13,0.1,0.09,0.12,0.03,0.84,0.08,0.12
"3080",3080,1083,2,8,15,0,0.8,0.8,0.79,0.08,0.74,0.74,0.78,0.12,0.12,0.09,0.02,0.06,0.04,0.04,0.04,0.83,0.07,0.09
"3081",3081,1083,2,9,16,0,0.58,0.82,0.83,0.09,0.23,0.87,0.82,0.08,0.11,0.06,0.08,0.06,0.04,0.06,0.01,0.84,0.05,0.08
"3082",3082,1083,2,10,17,0,0.1,0.83,0.86,0.08,0.3,0.83,0.76,0.12,0.1,0.08,0.05,0.06,0.05,0.05,0.09,0.86,0.09,0.08
"3083",3083,1083,2,11,18,0,0.11,1,0.84,0.09,0.4,0.81,0.8,0.1,0.08,0.07,0.04,0.07,0.06,0.04,0.06,0.82,0.05,0.09
"3084",3084,1083,2,12,19,0,0.14,0.86,0.09,0.1,0.1,0.09,0.77,0.38,0.09,0.08,0.06,0.08,0.09,0.08,0.07,0.98,0.06,0.07
"3085",3085,1083,2,13,20,0,0.74,0.8,0.77,0.02,0.53,0.94,0.81,0.07,0.06,0.07,0.06,0,0.03,0.01,0,0.81,0.07,0.08
"3086",3086,1083,2,14,21,0,0.67,0.88,0.67,0.03,0.55,0.83,0.8,0.03,0.05,0.03,0.04,0.05,0.07,0.07,0.04,0.85,0.04,0.07
"3087",3087,1083,2,15,22,0,0.57,0.85,0.83,0.03,0.5,0.9,0.88,0.06,0.05,0.05,0.04,0.04,0.05,0.05,0.03,0.81,0.05,0.07
"3088",3088,1083,3,1,23,0,0.82,0.76,0.78,0.09,0.49,0.8,0.77,0.11,0.09,0.09,0.08,0.1,0.1,0.06,0.08,0.76,0.06,0.06
"3089",3089,1083,3,2,24,0,0.65,0.87,0.78,0.15,0.78,0.7,0.72,0.1,0.81,0.16,0.09,0.07,0.1,0.08,0.08,0.75,0.03,0.07
"3090",3090,1083,3,3,25,0,0.55,0.69,0.82,0.06,0.75,0.75,0.78,0.09,0.06,0.09,0.08,0.06,0.02,0.06,0.06,0.87,0.08,0.08
"3091",3091,1083,3,4,26,0,0.71,0.79,0.79,0.47,0.34,0.85,0.83,0.16,0.11,0.07,0.07,0.05,0.08,0.04,0.03,0.36,0.04,0.04
"3092",3092,1083,3,5,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3093",3093,1083,3,6,28,0,0.62,0.8,0.8,0.37,0.83,0.9,0.76,0.07,0.1,0.04,0.02,0.04,0.04,0.03,0.07,0.81,0.1,0.12
"3094",3094,1083,4,1,29,0,0.27,0.78,0.35,0.75,0.16,0.8,0.45,0.16,0.7,0.06,0.08,0.07,0.08,0.06,0.08,0.5,0.02,0.1
"3095",3095,1083,4,2,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3096",3096,1083,4,3,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3097",3097,1083,4,4,32,0,0.43,0.68,0.77,0.1,0.49,0.8,0.49,0.09,0.51,0.06,0.06,0.06,0.04,0.05,0.04,0.6,0.06,0.04
"3098",3098,1083,5,1,33,0,0.15,0.6,0.8,0.04,0.04,0.87,0.72,0.06,0.02,0.05,0.04,0.07,0.03,0.03,0.06,0.8,0.05,0.04
"3099",3099,1083,5,2,34,0,0.75,0.85,0.74,0.07,0.04,0.92,0.73,0.04,0.04,0.05,0.05,0.05,0.07,0.07,0.05,0.9,0.06,0.06
"3100",3100,1083,5,3,35,0,0.67,0.9,0.96,0.05,0.1,0.8,0.68,0.08,0.05,0.08,0.04,0.05,0,0.05,0.03,0.87,0.07,0.06
"3101",3101,1083,5,4,36,0,0.79,0.86,0.83,0.11,0.81,0.83,0.84,0.09,0.13,0.15,0.07,0.11,0.09,0.05,0.09,0.95,0.11,0.06
"3102",3102,1083,5,5,37,0,0.79,0.87,0.39,0.09,0.76,0.06,0.77,0.08,0.08,0.06,0.06,0.06,0.06,0.04,0.08,0.87,0.07,0.07
"3103",3103,1083,5,6,38,0,0.71,0.1,0.1,0.1,0.09,0.81,0.72,0.06,0.06,0.06,0.02,0.07,0.08,0.07,0.04,0.51,0.03,0.04
"3104",3104,1083,5,7,39,0,0.93,0.86,0.75,0.04,0.08,0.88,0.58,0.15,0.08,0.68,0.1,0.05,0.09,0.09,0.07,0.76,0.08,0.06
"3105",3105,1083,5,8,40,0,0.65,0.73,0.77,0.06,0.03,0.8,0.74,0.03,0.08,0.02,0.05,0.09,0.11,0.1,0.09,0.81,0.08,0.05
"3106",3106,1083,5,9,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3107",3107,1083,5,10,42,0,0.1,0.69,0.74,0.06,0.05,0.76,0.32,0.03,0.04,0.03,0.35,0.07,0.27,0.04,0.04,0.59,0.02,0.03
"3108",3108,1083,5,11,43,0,0.48,0.83,0.73,0.03,0,0.77,0.48,0.33,0.52,0.08,0.1,0.07,0.01,0.02,0,0.69,0.08,0.05
"3109",3109,1084,1,1,1,0,0.49,0.67,0.7,0.23,0.5,0.79,0.7,0.27,0.25,0.17,0.22,0.28,0.16,0.46,0.03,0.71,0.16,0.15
"3110",3110,1084,1,2,2,0,0.58,0.32,0.27,0.33,0.12,0.27,0.39,0.42,0.13,0.67,0.11,0.26,0.18,0.68,0.46,0.17,0.7,0.57
"3111",3111,1084,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3112",3112,1084,1,4,4,0,0.73,0.71,0.7,0.3,0.32,0.81,0.63,0.22,0.26,0.1,0,0.06,0.04,0.65,0.07,0.69,0.05,0.29
"3113",3113,1084,1,5,5,0,0.49,0.54,0.64,0.34,0.18,0.64,0.69,0.34,0.2,0.35,0.06,0,0,0.44,0.18,0.8,0,0.51
"3114",3114,1084,1,6,6,0,0.25,0.57,0.48,0.36,0.19,0.23,0.27,0.22,0.03,0.1,0,0.01,0.04,0.2,0.03,0.68,0,0.63
"3115",3115,1084,2,1,7,0,0.1,0.34,0.77,0.62,0.15,0.15,0.45,0.77,0.17,0.18,0.41,0.51,0.56,0.34,0,0.31,0.01,0.6
"3116",3116,1084,2,2,8,0,0.9,0.22,0.17,0.74,0.2,0.05,0.12,0.85,0.11,0.08,0.11,0.68,0.6,0.15,0.14,0.77,0.11,0.65
"3117",3117,1084,2,3,9,0,0.76,0.43,0.67,0.42,0.16,0.6,0.25,0.51,0.19,0.09,0.07,0.11,0.46,0.1,0.1,0.71,0.08,0.06
"3118",3118,1084,2,4,10,0,0.68,0.48,0.79,0.44,0.21,0.54,0.6,0.22,0.16,0.14,0.27,0.09,0.37,0.16,0,0.74,0.09,0.55
"3119",3119,1084,2,5,11,0,0.71,0.71,0.63,0.18,0.24,0.73,0.7,0.18,0.12,0.14,0.17,0.16,0.18,0.15,0.22,0.73,0.15,0.16
"3120",3120,1084,2,6,12,0,0.44,0.48,0.61,0.17,0.15,0.58,0.67,0.25,0.25,0.27,0.24,0.27,0,0.19,0.16,0.64,0.33,0.05
"3121",3121,1084,2,7,13,0,0.22,0.64,0.52,0.53,0.35,0.79,0.41,0.43,0.08,0.17,0.02,0.08,0.08,0.11,0.06,0.76,0.31,0.46
"3122",3122,1084,3,1,14,0,0.23,0.63,0.36,0.72,0.23,0.54,0.22,0.42,0.7,0.28,0.18,0.31,0.4,0.35,0.04,0.39,0.03,0.21
"3123",3123,1084,3,2,15,0,0.11,0.17,0.04,0.65,0.17,0.35,0.23,0.64,0.66,0.24,0.04,0.48,0.31,0.08,0.2,0.09,0.01,0.05
"3124",3124,1084,3,3,16,0,0.22,0.2,0.16,0.74,0.19,0.24,0.14,0.74,0.17,0.16,0.14,0.71,0.54,0.62,0.16,0.47,0.07,0.55
"3125",3125,1084,3,4,17,0,0.14,0.22,0.44,0.51,0.13,0.16,0.15,0.61,0.44,0.15,0.08,0.04,0.03,0.04,0,0.42,0.16,0.59
"3126",3126,1084,3,5,18,0,0.13,0.17,0.53,0.75,0.29,0.27,0.25,0.77,0.22,0.35,0.2,0.67,0.16,0.13,0,0.38,0.64,0.07
"3127",3127,1084,3,6,19,0,0.09,0,0.29,0.83,0.2,0.15,0.22,0.74,0.16,0.22,0.14,0.7,0.63,0.41,0.21,0.14,0.1,0.12
"3128",3128,1084,3,7,20,0,0.63,0.42,0.29,0.76,0.3,0.23,0.27,0.61,0.2,0.15,0.16,0.56,0.48,0.35,0.14,0.18,0.16,0.52
"3129",3129,1084,3,8,21,0,0.36,0.52,0.53,0.4,0.45,0.54,0.5,0.44,0.15,0.52,0.03,0.5,0.53,0.43,0.07,0.43,0.12,0.43
"3130",3130,1084,3,9,22,0,0.15,0.15,0.51,0.46,0.5,0.52,0.53,0.46,0.49,0.51,0.04,0.16,0.42,0.28,0.18,0.65,0.08,0.15
"3131",3131,1084,4,1,23,0,0.64,0.6,0.61,0.28,0.24,0.63,0.59,0.19,0.2,0.19,0.18,0.21,0.22,0.19,0.16,0.8,0.14,0.18
"3132",3132,1084,4,2,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133",3133,1084,4,3,25,0,0.57,0.54,0.38,0.11,0.26,0.59,0.55,0.2,0.13,0.15,0.13,0.13,0.1,0.11,0.01,0.74,0.05,0.07
"3134",3134,1084,4,4,26,0,0.63,0.58,0.49,0.13,0.21,0.55,0.36,0.15,0.15,0.17,0.13,0.12,0.13,0.12,0.09,0.57,0.07,0.11
"3135",3135,1084,4,5,27,0,0.61,0.52,0.58,0.15,0.12,0.55,0.56,0.14,0.11,0.15,0.13,0.14,0.07,0.1,0,0.61,0.03,0.01
"3136",3136,1084,4,6,28,0,0.52,0.18,0.59,0.1,0.58,0.13,0.63,0.02,0.08,0.22,0.02,0.04,0.02,0.07,0.06,0.67,0.06,0.46
"3137",3137,1084,5,1,29,0,0.7,0.7,0.7,0.2,0.3,0.76,0.75,0.06,0.02,0.08,0.02,0.04,0.09,0.03,0.03,0.73,0.04,0.03
"3138",3138,1084,5,2,30,0,0.35,0.53,0.46,0.11,0.16,0.11,0.68,0.06,0.01,0.15,0.03,0.08,0.01,0.04,0,0.59,0.01,0.05
"3139",3139,1084,5,3,31,0,0.59,0.51,0.54,0.08,0.19,0.6,0.53,0,0.06,0.01,0.04,0.03,0.02,0.07,0.07,0.59,0.03,0.06
"3140",3140,1084,5,4,32,0,0.19,0.19,0.63,0.15,0.15,0.11,0.62,0.26,0.06,0.05,0.06,0.02,0.05,0.04,0.08,0.69,0.12,0.18
"3141",3141,1084,5,5,33,0,0.62,0.19,0.72,0.13,0.22,0.58,0.47,0,0.04,0,0.01,0.02,0,0.03,0.08,0.75,0.06,0.03
"3142",3142,1084,5,6,34,0,0.51,0.55,0.65,0.05,0.51,0.68,0.71,0.02,0.03,0.03,0.03,0.05,0.07,0.05,0.06,0.6,0.05,0.01
"3143",3143,1084,5,7,35,0,0.77,0.74,0.71,0.08,0.17,0.56,0.59,0.05,0.08,0.07,0.08,0.02,0.05,0.09,0.07,0.71,0.08,0.06
"3144",3144,1084,5,8,36,0,0.39,0.44,0.59,0.08,0.04,0.56,0.61,0.06,0.09,0.04,0.03,0.08,0.06,0.05,0.15,0.43,0.06,0.03
"3145",3145,1084,5,9,37,0,0.59,0.63,0.64,0.1,0.3,0.46,0.54,0.05,0.01,0.02,0.02,0.08,0.05,0.08,0.11,0.6,0.08,0.03
"3146",3146,1084,5,10,38,0,0.51,0.47,0.65,0.13,0.07,0.6,0.55,0.06,0.05,0.04,0.02,0.07,0.1,0.09,0.11,0.53,0,0.07
"3147",3147,1084,5,11,39,0,0.55,0.53,0.57,0.04,0.12,0.65,0.13,0.12,0.06,0.03,0.02,0.03,0,0.02,0.03,0.49,0,0.04
"3148",3148,1086,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3149",3149,1086,1,2,2,0,0.51,0.61,0.69,0.41,0.39,0.73,0.67,0.22,0.43,0.2,0.22,0.19,0.13,0.21,0.21,0.74,0.3,0.15
"3150",3150,1086,1,3,3,0,0.41,0.7,0.66,0.26,0.39,0.65,0.66,0.13,0.49,0.23,0.73,0.06,0.08,0.16,0.11,0.73,0.14,0.15
"3151",3151,1086,1,4,4,0,0.39,0.64,0.61,0.14,0.3,0.67,0.64,0.23,0.35,0.13,0.12,0.07,0.03,0.19,0.11,0.7,0.13,0.14
"3152",3152,1086,1,5,5,0,0.36,0.61,0.7,0.25,0.37,0.72,0.63,0.17,0.22,0.09,0.07,0.04,0,0.07,0.08,0.72,0.09,0.21
"3153",3153,1086,1,6,6,0,0.43,0.49,0.62,0.24,0.22,0.69,0.61,0.15,0.38,0.06,0,0,0,0.06,0.06,0.66,0.08,0.14
"3154",3154,1086,1,7,7,0,0.38,0.54,0.59,0.25,0.31,0.62,0.59,0.28,0.14,0.33,0.04,0.08,0.04,0.53,0.13,0.66,0.31,0.43
"3155",3155,1086,1,8,8,0,0.4,0.49,0.62,0.19,0.33,0.52,0.45,0.6,0.14,0.31,0.03,0.05,0.02,0.15,0.01,0.65,0.25,0.36
"3156",3156,1086,1,9,9,0,0.4,0.63,0.61,0.35,0.34,0.65,0.61,0.17,0.09,0.1,0.06,0,0.01,0.11,0.04,0.69,0.01,0.25
"3157",3157,1086,1,10,10,0,0.41,0.7,0.71,0.08,0.35,0.71,0.61,0.07,0.06,0.05,0.06,0.06,0.04,0.07,0.06,0.71,0.06,0.14
"3158",3158,1086,1,11,11,0,0.45,0.56,0.68,0.22,0.58,0.64,0.64,0.06,0.09,0.06,0.06,0.03,0.05,0.06,0.02,0.7,0.04,0.15
"3159",3159,1086,1,12,12,0,0.48,0.7,0.68,0,0.66,0.69,0.65,0.12,0.07,0,0,0.04,0.01,0.11,0.03,0.72,0.09,0.17
"3160",3160,1086,1,13,13,0,0.42,0.74,0.83,0.12,0.66,0.63,0.59,0.01,0.04,0.04,0.06,0.04,0,0.04,0.07,0.78,0.03,0.13
"3161",3161,1086,2,1,14,0,0.66,0.72,0.8,0.01,0.78,0.75,0.79,0.01,0.03,0.03,0,0,0,0,0,0.79,0.02,0.04
"3162",3162,1086,2,2,15,0,0.7,0.78,0.8,0.02,0.67,0.73,0.71,0.01,0.01,0.01,0.01,0,0.01,0.03,0.02,0.77,0,0.03
"3163",3163,1086,2,3,16,0,0.74,0.76,0.77,0.02,0.76,0.77,0.82,0.01,0.03,0.05,0.04,0.02,0.04,0.02,0.03,0.79,0,0.01
"3164",3164,1086,2,4,17,0,0.67,0.73,0.7,0,0.72,0.71,0.75,0.02,0.03,0.03,0.01,0.03,0.03,0.01,0,0.74,0.04,0.04
"3165",3165,1086,2,5,18,0,0.73,0.72,0.73,0.04,0.73,0.7,0.72,0.02,0.02,0,0.01,0.01,0.03,0.02,0.03,0.73,0.21,0.03
"3166",3166,1086,2,6,19,0,0.73,0.8,0.79,0.04,0.74,0.74,0.72,0.02,0,0.01,0.02,0.01,0.02,0.02,0.03,0.76,0.02,0.04
"3167",3167,1086,2,7,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3168",3168,1086,2,8,21,0,0.67,0.72,0.71,0,0.66,0.71,0.69,0.01,0,0.02,0.02,0.05,0.05,0.05,0.03,0.73,0.1,0.13
"3169",3169,1086,2,9,22,0,0.66,0.74,0.69,0.1,0.71,0.63,0.66,0.12,0,0.03,0.03,0,0,0.01,0,0.73,0.1,0.1
"3170",3170,1086,2,10,23,0,0.67,0.69,0.7,0,0.65,0.78,0.69,0.02,0,0.03,0.01,0.06,0.02,0.02,0.04,0.73,0,0.03
"3171",3171,1086,3,1,24,0,0.52,0.6,0.6,0.31,0.6,0.67,0.56,0.27,0,0.04,0.35,0.01,0.2,0.03,0,0.65,0.3,0.1
"3172",3172,1086,3,2,25,0,0.61,0.55,0.54,0.38,0.57,0.59,0.47,0.64,0,0.4,0.43,0.27,0.18,0.36,0.13,0.58,0.4,0.33
"3173",3173,1086,3,3,26,0,0.41,0.4,0.47,0.6,0.54,0.54,0.37,0,0,0.54,0.76,0.5,0.61,0.4,0.02,0.5,0.61,0.57
"3174",3174,1086,3,4,27,0,0.58,0.59,0.52,0.44,0.61,0.65,0.52,0.39,0.05,0,0.41,0,0.48,0.3,0,0.59,0.62,0.56
"3175",3175,1086,3,5,28,0,0.63,0.64,0.58,0.23,0.6,0.63,0.5,0.03,0.02,0,0.21,0,0.28,0.02,0.01,0.6,0.42,0.34
"3176",3176,1086,3,6,29,0,0.38,0.49,0.42,0,0.51,0.58,0.34,0.36,0,0,0.81,0.29,0.55,0.22,0.16,0.55,0.66,0.63
"3177",3177,1086,4,1,30,0,0.58,0.65,0.65,0.22,0.62,0.69,0.61,0,0,0,0,0,0.04,0,0,0.62,0.15,0.22
"3178",3178,1086,4,2,31,0,0.65,0.7,0.63,0,0.66,0.7,0.68,0.02,0.04,0.01,0,0,0,0,0.02,0.67,0.03,0
"3179",3179,1086,4,3,32,0,0.66,0.7,0.66,0,0.63,0.68,0.65,0.01,0.01,0,0,0,0.03,0,0,0.68,0.13,0
"3180",3180,1086,4,4,33,0,0.66,0.68,0.67,0,0.66,0.7,0.67,0,0,0.01,0.01,0,0,0.05,0.06,0.67,0,0
"3181",3181,1086,4,5,34,0,0.66,0.71,0.63,0,0.66,0.73,0.64,0,0,0.02,0,0.01,0,0.01,0,0.69,0,0
"3182",3182,1086,4,6,35,0,0.65,0.72,0.75,0,0.66,0.76,0.66,0,0.04,0,0.03,0,0.03,0.05,0.1,0.66,0,0.01
"3183",3183,1086,4,7,36,0,0.63,0.68,0.68,0,0.59,0.67,0.64,0,0.01,0.05,0.01,0,0.01,0,0,0.67,0.02,0.01
"3184",3184,1086,4,8,37,0,0.6,0.65,0.75,0.03,0.63,0.71,0.67,0.02,0.02,0.01,0.02,0.02,0,0,0,0.67,0.04,0.03
"3185",3185,1086,5,1,38,0,0.68,0.69,0.72,0,0.71,0.77,0.7,0.01,0,0,0.02,0,0.02,0,0,0.71,0.01,0
"3186",3186,1086,5,2,39,0,0.74,0.74,0.74,0.02,0.69,0.72,0.7,0.04,0.01,0,0.02,0.02,0.01,0.02,0.02,0.7,0,0.02
"3187",3187,1086,5,3,40,0,0.72,0.74,0.74,0,0.66,0.73,0.66,0.04,0,0,0,0,0,0,0.03,0.72,0.01,0
"3188",3188,1086,5,4,41,0,0.71,0.72,0.73,0,0.72,0.75,0.72,0,0.01,0.01,0.05,0,0.05,0.02,0.06,0.72,0.02,0
"3189",3189,1086,5,5,42,0,0.73,0.72,0.71,0,0.71,0.7,0.67,0.05,0.01,0.01,0.02,0.02,0,0.01,0.01,0.72,0.01,0
"3190",3190,1086,5,6,43,0,0.73,0.7,0.72,0,0.71,0.72,0.69,0.02,0,0.02,0,0.02,0,0,0.05,0.72,0.01,0.01
"3191",3191,1086,5,7,44,0,0.71,0.71,0.75,0,0.72,0.75,0.72,0,0.02,0,0.01,0.02,0.01,0.03,0.04,0.71,0,0
"3192",3192,1086,5,8,45,0,0.63,0.72,0.71,0,0,0.73,0.66,0,0,0,0,0,0,0,0,0.7,0.08,0.04
"3193",3193,1086,5,9,46,0,0.63,0.69,0.71,0.15,0.62,0.72,0.64,0,0,0.15,0,0,0,0.13,0,0.72,0.17,0.14
"3194",3194,1086,5,10,47,0,0.59,0.65,0.67,0.13,0.57,0.69,0.72,0.01,0,0.07,0.02,0.05,0.01,0.01,0,0.7,0.04,0
"3195",3195,1086,5,11,48,0,0.71,0.72,0.71,0.01,0.69,0.71,0.7,0,0.03,0,0.01,0.02,0,0.02,0.04,0.71,0,0
"3196",3196,1086,5,12,49,0,0.68,0.75,0.73,0,0.73,0.69,0.73,0,0.01,0,0,0,0,0,0,0.7,0,0
"3197",3197,1087,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3198",3198,1087,1,2,2,0,0.47,0.74,0.6,0.3,0.43,0.81,0.68,0.04,0.55,0.03,0.02,0.01,0.03,0.13,0,0.54,0.04,0.01
"3199",3199,1087,1,3,3,0,0.33,0.82,0.66,0.28,0.43,0.84,0.54,0.12,0.67,0.09,0.01,0.09,0.02,0.03,0.02,0.55,0.08,0.01
"3200",3200,1087,1,4,4,0,0.39,0.76,0.75,0.26,0.16,0.8,0.46,0.21,0.11,0.14,0.1,0.08,0.13,0.06,0.04,0.77,0.16,0.09
"3201",3201,1087,1,5,5,0,0.68,0.7,0.68,0.25,0.65,0.75,0.77,0.19,0.64,0.64,0.19,0.08,0.03,0.08,0.09,0.72,0.08,0.01
"3202",3202,1087,1,6,6,0,0.81,0.82,0.79,0.04,0.42,0.51,0.75,0.15,0.06,0.05,0.06,0.03,0.03,0,0.07,0.72,0.04,0.12
"3203",3203,1087,1,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3204",3204,1087,1,8,8,0,0.7,0.82,0.75,0.26,0.71,0.89,0.52,0.17,0.41,0.2,0.1,0.08,0.08,0.1,0.09,0.66,0,0.09
"3205",3205,1087,1,9,9,0,0.64,0.62,0.71,0.13,0.49,0.86,0.54,0.17,0.73,0.3,0.07,0.11,0.09,0.07,0.1,0.62,0.05,0.21
"3206",3206,1087,1,10,10,0,0.73,0.7,0.26,0.2,0.61,0.81,0.64,0.23,0.48,0.12,0.07,0.08,0.07,0.08,0.07,0.59,0.1,0.09
"3207",3207,1087,1,11,11,0,0.3,0.39,0.47,0.57,0.33,0.68,0.31,0.42,0.58,0.12,0.14,0.13,0,0.14,0.09,0.48,0.09,0.12
"3208",3208,1087,2,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3209",3209,1087,2,2,13,0,0.24,0.59,0.49,0.25,0.68,0.88,0.54,0.2,0.49,0.17,0.06,0.09,0.07,0.04,0.06,0.4,0.06,0.05
"3210",3210,1087,2,3,14,0,0.33,0.73,0.47,0.22,0.52,0.67,0.38,0.18,0.61,0.18,0.09,0.1,0,0.11,0.09,0.47,0.08,0.08
"3211",3211,1087,2,4,15,0,0.35,0.3,0.38,0.6,0.43,0.6,0.38,0.7,0.6,0.23,0.05,0.08,0.02,0.09,0.06,0.34,0.08,0.09
"3212",3212,1087,2,5,16,0,0.49,0.57,0.52,0.48,0.51,0.67,0.55,0.14,0.74,0.15,0.14,0.01,0.05,0.09,0.1,0.45,0.05,0.12
"3213",3213,1087,2,6,17,0,0.68,0.73,0.81,0.19,0.57,0.71,0.69,0.25,0.19,0.14,0.11,0.08,0.09,0.11,0.08,0.54,0.12,0.09
"3214",3214,1087,2,7,18,0,0.66,0.67,0.76,0.16,0.54,0.52,0.7,0.22,0.2,0.19,0.11,0.03,0.08,0.08,0.06,0.61,0.06,0.09
"3215",3215,1087,2,8,19,0,0.22,0.45,0.27,0.7,0.32,0.65,0.43,0.15,0.6,0.19,0.42,0,0.09,0.08,0.06,0.29,0.1,0.06
"3216",3216,1087,2,9,20,0,0.51,0.83,0.65,0.3,0.39,0.74,0.49,0.14,0.74,0.15,0.1,0.06,0.09,0.13,0.14,0.44,0.13,0.08
"3217",3217,1087,2,10,21,0,0.35,0.69,0.53,0.07,0.46,0.81,0.36,0.11,0.05,0.11,0.12,0.12,0.62,0.09,0.06,0.45,0.66,0.03
"3218",3218,1087,2,11,22,0,0.3,0.55,0.48,0.21,0.4,0.85,0.42,0.09,0.74,0.12,0.07,0.09,0.09,0.1,0.1,0.26,0.07,0.07
"3219",3219,1087,2,12,23,0,0.47,0.75,0.71,0.32,0.55,0.52,0.51,0.18,0.12,0.14,0.09,0.08,0.07,0.03,0.08,0.39,0.09,0.08
"3220",3220,1087,2,13,24,0,0.55,0.82,0.73,0.15,0.51,0.81,0.48,0.04,0.47,0.04,0.07,0.1,0.15,0.08,0.11,0.38,0.11,0.08
"3221",3221,1087,2,14,25,0,0.71,0.61,0.67,0.1,0.63,0.28,0.84,0.18,0.66,0.11,0.1,0.1,0.1,0.08,0.11,0.71,0.1,0.09
"3222",3222,1087,3,1,26,0,0.29,0.35,0.4,0.68,0.18,0.87,0.71,0.18,0.12,0.11,0.13,0.03,0.05,0.03,0.01,0.53,0.04,0.09
