"","X","ID","day","beep","observationID","missing","Joy","Exciteme","Pride","Pleased","Anger","Anxiety","Shame","Sad"
"1899",1899,43,6,2,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"1900",1900,43,6,3,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"1901",1901,43,6,4,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"1902",1902,43,6,5,40,0,0.5,0.5,0.75,0.75,0,0,0,0
"1903",1903,43,6,6,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"1904",1904,43,6,7,42,0,1,0.75,0.5,0.75,0,0,0,0
"1905",1905,43,7,1,43,1,NA,NA,NA,NA,NA,NA,NA,NA
"1906",1906,43,7,2,44,0,0.5,0.5,0.5,0.5,0,0,0,0
"1907",1907,43,7,3,45,0,0.25,0.5,0.5,0.5,0,0,0,0
"1908",1908,43,7,4,46,0,0.5,0.75,0.5,0.75,0,0,0,0
"1909",1909,43,7,5,47,0,0.75,0.5,0.5,0.75,0,0.25,0,0
"1910",1910,43,7,6,48,0,0.25,0.25,0.25,0.25,0,0,0,0
"1911",1911,43,7,7,49,0,0.25,0.25,0.25,0.25,0,0,0,0.25
"1912",1912,44,1,1,1,0,0.25,0.5,0.25,0.5,0,0,0,0
"1913",1913,44,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1914",1914,44,1,3,3,0,0.5,0.5,0.25,0.5,0,0,0,0
"1915",1915,44,1,4,4,0,0,0.25,0.25,0.25,0,0,0,0
"1916",1916,44,1,5,5,0,0,0.25,0,0.25,0,0.5,0,0
"1917",1917,44,1,6,6,0,0.5,0,0,0.5,0,0.25,0,0
"1918",1918,44,1,7,7,0,0,0,0,0.5,0,0.25,0,0
"1919",1919,44,2,1,8,0,0.25,0.5,0.5,0.25,0,0.25,0,0
"1920",1920,44,2,2,9,0,0.5,0.5,0.25,0.5,0,0,0,0
"1921",1921,44,2,3,10,0,0.5,0.5,0.25,0.75,0,0,0,0
"1922",1922,44,2,4,11,0,0.5,0.5,0.5,0.5,0,0,0,0
"1923",1923,44,2,5,12,0,0,0.25,0.25,0.5,0,0.25,0,0
"1924",1924,44,2,6,13,0,0,0.25,0,0.25,0,0.5,0,0
"1925",1925,44,2,7,14,0,0,0.5,0,0.25,0,0.5,0,0
"1926",1926,44,3,1,15,0,0.5,0.5,0.25,0.75,0,0.25,0,0.25
"1927",1927,44,3,2,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"1928",1928,44,3,3,17,0,0.5,0.5,0,0.75,0,0,0,0
"1929",1929,44,3,4,18,0,0.25,0.25,0,0.5,0,0,0,0
"1930",1930,44,3,5,19,0,0,0,0.25,0.75,0,0.25,0,0
"1931",1931,44,3,6,20,0,0.5,0.5,0,0.75,0,0.25,0,0.25
"1932",1932,44,3,7,21,0,0.5,0.5,0,0.75,0,0.25,0,0
"1933",1933,44,4,1,22,1,NA,NA,NA,NA,NA,NA,NA,NA
"1934",1934,44,4,2,23,0,0.5,0.5,0.25,0.75,0,0,0.25,0
"1935",1935,44,4,3,24,0,0.75,0.5,0,0.75,0,0,0,0
"1936",1936,44,4,4,25,0,0.5,0.25,0,0.75,0,0,0,0
"1937",1937,44,4,5,26,0,0.75,0.75,0.5,1,0,0,0,0
"1938",1938,44,4,6,27,0,0.75,0,0,0.75,0,0,0,0
"1939",1939,44,4,7,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"1940",1940,44,5,1,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"1941",1941,44,5,2,30,0,0,0,0,0.5,0,0,0,0
"1942",1942,44,5,3,31,0,0.5,0.25,0,0.75,0,0,0,0
"1943",1943,44,5,4,32,0,0,0,0,0.5,0,0,0,0
"1944",1944,44,5,5,33,0,0.25,0,0,0.25,0,0,0,0
"1945",1945,44,5,6,34,0,0.25,0,0,0.75,0,0,0,0
"1946",1946,44,5,7,35,0,0,0,0,0.5,0,0.25,0,0
"1947",1947,44,6,1,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"1948",1948,44,6,2,37,0,0,0.5,0.25,0.5,0,0,0,0
"1949",1949,44,6,3,38,0,0,0.25,0.25,0.5,0,0,0,0
"1950",1950,44,6,4,39,0,0,0.5,0.25,0.5,0,0,0,0
"1951",1951,44,6,5,40,0,0.5,0.5,0.25,0.75,0,0,0,0
"1952",1952,44,6,6,41,0,0,0.25,0.25,0.5,0,0.25,0,0
"1953",1953,44,6,7,42,0,0.25,0.25,0,0.5,0,0,0,0
"1954",1954,44,7,1,43,0,0.25,0.5,0,0.5,0,0,0,0
"1955",1955,44,7,2,44,0,0.5,0.75,0.25,0.75,0,0,0,0
"1956",1956,44,7,3,45,0,0,0,0,0.5,0,0,0,0
"1957",1957,44,7,4,46,0,0.25,0.25,0.25,0.75,0,0,0,0
"1958",1958,44,7,5,47,0,0,0,0,0.5,0,0.25,0,0
"1959",1959,44,7,6,48,0,0.75,0.25,0,0.75,0,0,0,0
"1960",1960,44,7,7,49,0,0.75,0,0,0.75,0,0,0,0.25
"1961",1961,45,1,1,1,0,0.25,0,0.25,0.25,0,0.75,0.25,0.25
"1962",1962,45,1,2,2,0,0.5,0.5,0.5,0.5,0,0.25,0,0
"1963",1963,45,1,3,3,0,0.5,0.25,0.25,0.5,0,0.5,0,0
"1964",1964,45,1,4,4,0,0.5,0.5,0.25,0.25,0,0.5,0,0.25
"1965",1965,45,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"1966",1966,45,1,6,6,0,0.25,0.25,0,0.5,0.25,0.5,0,0.25
"1967",1967,45,1,7,7,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"1968",1968,45,2,1,8,0,0.5,0.5,0.25,0.25,0,0.25,0,0.25
"1969",1969,45,2,2,9,0,0.5,0.5,0.25,0.5,0,0.25,0,0
"1970",1970,45,2,3,10,0,0.5,0.5,0.5,0.5,0,0.25,0,0
"1971",1971,45,2,4,11,0,0.25,0.25,0.25,0.5,0,0.25,0,0.25
"1972",1972,45,2,5,12,0,0.25,0.25,0.25,0.25,0,0.25,0,0
"1973",1973,45,2,6,13,0,0.5,0.5,0.25,0.5,0,0.25,0,0
"1974",1974,45,2,7,14,0,0.25,0.5,0.25,0.25,0,0.25,0,0.25
"1975",1975,45,3,1,15,0,0.25,0.25,0,0.25,0,0.5,0.25,0.25
"1976",1976,45,3,2,16,0,0.25,0.25,0,0.25,0,0.5,0.25,0.25
"1977",1977,45,3,3,17,0,0.25,0.25,0,0.25,0,0.5,0.25,0.25
"1978",1978,45,3,4,18,0,0.5,0.25,0.25,0.5,0,0.5,0,0.25
"1979",1979,45,3,5,19,0,0.5,0.25,0,0.25,0,0.5,0.25,0.25
"1980",1980,45,3,6,20,0,0.25,0.5,0.25,0.5,0,0.5,0,0.25
"1981",1981,45,3,7,21,0,0.5,0.5,0.25,0.5,0,0.25,0,0.25
"1982",1982,45,4,1,22,0,0.25,0.25,0.25,0.25,0,0.25,0,0
"1983",1983,45,4,2,23,0,0.25,0.25,0,0.25,0,0.5,0,0.25
"1984",1984,45,4,3,24,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5
"1985",1985,45,4,4,25,0,0.25,0.25,0,0.25,0,0.5,0,0.5
"1986",1986,45,4,5,26,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5
"1987",1987,45,4,6,27,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"1988",1988,45,4,7,28,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"1989",1989,45,5,1,29,0,0.5,0.5,0,0.5,0,0.25,0,0.5
"1990",1990,45,5,2,30,0,0.5,0.5,0.25,0.5,0,0.25,0,0.25
"1991",1991,45,5,3,31,0,0.25,0.25,0.25,0.5,0,0.25,0,0.25
"1992",1992,45,5,4,32,0,0.25,0.25,0.25,0.25,0,0.25,0,0.25
"1993",1993,45,5,5,33,0,0.25,0.25,0,0.25,0,0.25,0,0.5
"1994",1994,45,5,6,34,0,0.25,0.25,0,0.5,0,0.5,0,0.5
"1995",1995,45,5,7,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"1996",1996,45,6,1,36,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"1997",1997,45,6,2,37,0,0.25,0.25,0.25,0.5,0,0.25,0,0.5
"1998",1998,45,6,3,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"1999",1999,45,6,4,39,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"2000",2000,45,6,5,40,0,0.25,0.25,0,0.5,0,0.25,0,0.25
"2001",2001,45,6,6,41,0,0.25,0.5,0,0.25,0,0.25,0,0.25
"2002",2002,45,6,7,42,0,0.25,0.25,0,0.25,0.25,0.5,0,0.5
"2003",2003,45,7,1,43,0,0.25,0.5,0.25,0.5,0,0.25,0,0.25
"2004",2004,45,7,2,44,0,0.5,0.5,0.25,0.5,0,0.25,0,0.25
"2005",2005,45,7,3,45,0,0.5,0.5,0.25,0.5,0,0.25,0,0.25
"2006",2006,45,7,4,46,0,0.5,0.5,0.25,0.5,0,0.25,0,0.25
"2007",2007,45,7,5,47,0,0.5,0.5,0,0.5,0,0,0,0
"2008",2008,45,7,6,48,0,0.5,0.5,0.25,0.5,0,0.25,0,0.25
"2009",2009,45,7,7,49,0,0.5,0.5,0,0.5,0,0.25,0,0.25
"2010",2010,46,1,1,1,0,0.75,0.25,0.25,1,0,0,0,0
"2011",2011,46,1,2,2,0,0.25,0,0,0.5,0,0.25,0.75,0.5
"2012",2012,46,1,3,3,0,0.25,0,0,0.75,0,0,0,0
"2013",2013,46,1,4,4,0,0.5,0.5,0.25,0.5,0,0,0,0
"2014",2014,46,1,5,5,0,0.5,0.75,0.25,0.5,0,0,0,0
"2015",2015,46,1,6,6,0,0.25,0.25,0,0.5,0,0,0,0
"2016",2016,46,1,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"2017",2017,46,2,1,8,0,0,0,0,0.25,0,0,0,0
"2018",2018,46,2,2,9,0,0,0,0,0.25,0,0,0,0
"2019",2019,46,2,3,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"2020",2020,46,2,4,11,0,0.5,0.5,0,0.25,0,0,0,0
"2021",2021,46,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"2022",2022,46,2,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"2023",2023,46,2,7,14,0,0,0,0,0.25,0,0.25,0.25,0
"2024",2024,46,3,1,15,0,0,0,0,0.25,0,0,0,0
"2025",2025,46,3,2,16,0,0,0,0,0.25,0,0,0,0
"2026",2026,46,3,3,17,0,0,0,0,0.25,0,0.25,0,0.25
"2027",2027,46,3,4,18,0,0,0,0,0.25,0,0,0.25,0.25
"2028",2028,46,3,5,19,0,0.25,0.25,0.5,0.25,0,0,0,0
"2029",2029,46,3,6,20,0,0,0,0,0.25,0,0,0,0
"2030",2030,46,3,7,21,0,0,0,0,0.25,0,0,0,0.25
"2031",2031,46,4,1,22,0,0,0,0,0,0,0,0,0
"2032",2032,46,4,2,23,0,0,0,0.5,0.25,0,0.25,0,0
"2033",2033,46,4,3,24,0,0,0,0,0,0,0,0,0
"2034",2034,46,4,4,25,0,0,0.25,0,0.5,0,0,0,0
"2035",2035,46,4,5,26,0,0,0,0,0.25,0,0.25,0,0
"2036",2036,46,4,6,27,0,0,0,0,0,0,0.25,0,0
"2037",2037,46,4,7,28,0,0,0,0,0,0.25,0.25,0,0
"2038",2038,46,5,1,29,0,0,0.25,0,0.25,0,0,0,0
"2039",2039,46,5,2,30,0,0,0,0,0.25,0,0,0,0
"2040",2040,46,5,3,31,0,0,0,0,0,0,0.25,0,0
"2041",2041,46,5,4,32,0,0.5,0.75,0.5,0.5,0,0,0,0
"2042",2042,46,5,5,33,0,0.75,0.5,0.5,0.75,0,0,0,0
"2043",2043,46,5,6,34,0,0.25,0,0.25,0.5,0,0,0,0
"2044",2044,46,5,7,35,0,0.25,0.75,0.75,0.5,0,0,0,0
"2045",2045,46,6,1,36,0,0.5,0.5,0.75,0.75,0,0,0,0
"2046",2046,46,6,2,37,0,0,0,0,0,0,0.5,0,0
"2047",2047,46,6,3,38,0,0,0,0,0,0,0.25,0,0
"2048",2048,46,6,4,39,0,0.25,0,0,0.5,0,0,0,0.25
"2049",2049,46,6,5,40,0,0.25,0.5,0.5,0.5,0,0,0,0
"2050",2050,46,6,6,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"2051",2051,46,6,7,42,0,0,0,0,0.25,0,0,0,0
"2052",2052,46,7,1,43,0,0.25,0.25,0.5,0.5,0,0.25,0,0
"2053",2053,46,7,2,44,0,0,0,0.25,0.25,0,0.25,0,0
"2054",2054,46,7,3,45,0,0.25,0.25,0.25,0.25,0,0.25,0,0
"2055",2055,46,7,4,46,0,0.25,0,0.25,0.5,0,0,0,0
"2056",2056,46,7,5,47,0,0,0,0,0,0,0.5,0.25,0
"2057",2057,46,7,6,48,0,0.25,0,0,0.25,0,0.25,0,0
"2058",2058,46,7,7,49,0,0.5,0.5,0.25,0.5,0,0,0,0
"2059",2059,47,1,1,1,0,0.5,0.5,0.5,0.5,0,0.25,0,0.25
"2060",2060,47,1,2,2,0,0.5,0.5,0.25,0.5,0,0,0,0
"2061",2061,47,1,3,3,0,0.5,0.25,0.5,0.5,0,0,0,0
"2062",2062,47,1,4,4,0,0.25,0.25,0.25,0.5,0,0,0,0
"2063",2063,47,1,5,5,0,0.25,0.25,0.25,0.5,0,0,0,0
"2064",2064,47,1,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"2065",2065,47,1,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"2066",2066,47,2,1,8,0,0.5,0.5,0.25,0.5,0,0,0,0
"2067",2067,47,2,2,9,0,0.5,0.5,0.25,0.5,0,0.25,0,0
"2068",2068,47,2,3,10,0,0.25,0.25,0,0.25,0,0,0,0
"2069",2069,47,2,4,11,0,0.25,0.5,0.25,0.5,0,0,0,0
"2070",2070,47,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"2071",2071,47,2,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"2072",2072,47,2,7,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"2073",2073,47,3,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"2074",2074,47,3,2,16,0,0.5,0.25,0,0.25,0.5,0.25,0,0
"2075",2075,47,3,3,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"2076",2076,47,3,4,18,0,0.25,0.25,0,0.25,0,0.25,0,0.25
"2077",2077,47,3,5,19,0,0.5,0.25,0,0.5,0.25,0,0,0.25
"2078",2078,47,3,6,20,0,0.5,0.75,0,0.5,0,0,0,0
"2079",2079,47,3,7,21,0,0.5,0.5,0,0.25,0,0,0,0
"2080",2080,47,4,1,22,0,0.5,0.75,0.5,0.75,0,0,0,0
"2081",2081,47,4,2,23,0,0.5,0.5,0,0.5,0,0,0,0.25
"2082",2082,47,4,3,24,0,0.5,0.25,0,0.5,0,0,0,0.25
"2083",2083,47,4,4,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"2084",2084,47,4,5,26,0,0.25,0.25,0,0.5,0,0.5,0.25,0
"2085",2085,47,4,6,27,0,0.5,0.5,0,0.5,0,0,0,0
"2086",2086,47,4,7,28,0,0.75,0.25,0,0.5,0,0,0,0
"2087",2087,47,5,1,29,0,0.5,0.5,0,0.25,0,0.25,0,0
"2088",2088,47,5,2,30,0,0.75,0.75,0.25,0.75,0,0.25,0,0
"2089",2089,47,5,3,31,0,0.5,0.5,0,0.75,0,0,0,0
"2090",2090,47,5,4,32,0,0.75,0.75,0,0.75,0,0,0,0
"2091",2091,47,5,5,33,0,0.75,0.25,0,0.5,0,0,0,0
"2092",2092,47,5,6,34,0,0.75,1,0.25,0.75,0,0.25,0,0
"2093",2093,47,5,7,35,0,0.75,0.5,0,0.5,0,0,0,0.25
"2094",2094,47,6,1,36,0,0.25,0.25,0,0.25,0.25,0.75,0,0.75
"2095",2095,47,6,2,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"2096",2096,47,6,3,38,0,0.5,0.25,0,0.5,0,0,0,0
"2097",2097,47,6,4,39,0,0.5,0.25,0,0.25,0.25,0.25,0,0
"2098",2098,47,6,5,40,0,0.75,0.5,0,0.75,0,0,0,0
"2099",2099,47,6,6,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"2100",2100,47,6,7,42,0,0.5,0.25,0,0.5,0,0,0,0
"2101",2101,47,7,1,43,1,NA,NA,NA,NA,NA,NA,NA,NA
"2102",2102,47,7,2,44,1,NA,NA,NA,NA,NA,NA,NA,NA
"2103",2103,47,7,3,45,1,NA,NA,NA,NA,NA,NA,NA,NA
"2104",2104,47,7,4,46,1,NA,NA,NA,NA,NA,NA,NA,NA
"2105",2105,47,7,5,47,1,NA,NA,NA,NA,NA,NA,NA,NA
"2106",2106,47,7,6,48,1,NA,NA,NA,NA,NA,NA,NA,NA
"2107",2107,47,7,7,49,1,NA,NA,NA,NA,NA,NA,NA,NA
"2108",2108,48,1,1,1,0,0.25,0,0,0.25,0,0.25,0,0
"2109",2109,48,1,2,2,0,0.25,0.25,0,0,0,0,0,0
"2110",2110,48,1,3,3,0,0.75,0.5,0,0.5,0,0,0,0
"2111",2111,48,1,4,4,0,0.5,0.5,0,0.25,0,0,0,0
"2112",2112,48,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"2113",2113,48,1,6,6,0,0.25,0,0,0.25,0.25,0.25,0,0
"2114",2114,48,1,7,7,0,0.25,0,0,0.5,0,0.25,0,0
"2115",2115,48,2,1,8,0,0.25,0.25,0,0.25,0,0.25,0,0
"2116",2116,48,2,2,9,0,0.5,0.75,0,0.5,0,0,0,0
"2117",2117,48,2,3,10,0,0,0.25,0,0.25,0.25,0.25,0,0
"2118",2118,48,2,4,11,0,0.5,0.5,0,0.5,0,0.25,0,0
"2119",2119,48,2,5,12,0,0.75,0.5,0,0.75,0,0,0,0
"2120",2120,48,2,6,13,0,0.75,0.5,0,0.75,0,0,0,0
"2121",2121,48,2,7,14,0,0.5,0.25,0.25,0.5,0,0,0,0
"2122",2122,48,3,1,15,0,0,0.25,0,0,0.25,0.25,0,0
"2123",2123,48,3,2,16,0,0,0,0,0.25,0,0,0,0
"2124",2124,48,3,3,17,0,0,0,0,0,0.5,0.5,0,0.25
"2125",2125,48,3,4,18,0,0.5,0.25,0,0.5,0.5,0.25,0,0
"2126",2126,48,3,5,19,0,0.5,0.25,0,0.5,0.25,0,0,0
"2127",2127,48,3,6,20,0,0.75,0.25,0,0.75,0,0,0,0
"2128",2128,48,3,7,21,0,0,0,0,0.25,0,0,0,0
"2129",2129,48,4,1,22,0,0.5,0.5,0,0.25,0,0,0,0
"2130",2130,48,4,2,23,0,0.5,0.5,0,0.25,0,0,0,0
"2131",2131,48,4,3,24,0,0,0,0,0,0,0.5,0,0
"2132",2132,48,4,4,25,0,0,0.25,0,0,1,0.5,0,0.5
"2133",2133,48,4,5,26,0,0.5,0.5,0,0.5,0,0,0,0
"2134",2134,48,4,6,27,0,0.75,0.25,0,0.25,0,0,0,0
"2135",2135,48,4,7,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"2136",2136,48,5,1,29,0,0.5,0.25,0,0.25,0.25,0,0,0
"2137",2137,48,5,2,30,0,0,0,0,0,1,1,0.5,1
"2138",2138,48,5,3,31,0,0,0,0,0,0.25,0.5,0.25,0.25
"2139",2139,48,5,4,32,0,0.25,0.25,0.25,0.25,0.25,0,0,0.25
"2140",2140,48,5,5,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"2141",2141,48,5,6,34,0,0.5,0.5,0.25,0.5,0,0,0,0
"2142",2142,48,5,7,35,0,0.5,0.25,0,0.5,0,0,0,0
"2143",2143,48,6,1,36,0,0.25,0,0,0.25,0.25,0.25,0,0
"2144",2144,48,6,2,37,0,0.5,0,0,0.5,0,0,0,0
"2145",2145,48,6,3,38,0,0.5,0,0.25,0.5,0,0,0,0
"2146",2146,48,6,4,39,0,0.25,0,0,0.5,0,0,0,0
"2147",2147,48,6,5,40,0,0.5,0,0,0.75,0,0,0,0
"2148",2148,48,6,6,41,0,0.25,0,0,0.25,0,0,0,0
"2149",2149,48,6,7,42,0,0.5,0,0,0.5,0,0,0,0
"2150",2150,48,7,1,43,0,0.25,0.25,0,0.25,0,0.25,0,0
"2151",2151,48,7,2,44,0,0.25,0.25,0,0.5,0,0,0,0
"2152",2152,48,7,3,45,0,0.25,0.25,0,0.5,0,0,0,0
"2153",2153,48,7,4,46,1,NA,NA,NA,NA,NA,NA,NA,NA
"2154",2154,48,7,5,47,0,0.5,0.5,0,0.5,0,0,0,0
"2155",2155,48,7,6,48,0,0.25,0.25,0,0.25,0,0,0,0
"2156",2156,48,7,7,49,0,0.25,0.5,0,0.25,0,0,0,0
"2157",2157,49,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"2158",2158,49,1,2,2,0,0.25,0.25,0,0.25,0,0.5,0,0.25
"2159",2159,49,1,3,3,0,0.75,0.5,0.5,0.25,0,0,0,0.25
"2160",2160,49,1,4,4,0,0.25,0,0.25,0.25,0.25,0.25,0.5,0.25
"2161",2161,49,1,5,5,0,0,0,0,0,0,0,0,0
"2162",2162,49,1,6,6,0,0.5,0,0,0.25,0,0.5,0,0.25
"2163",2163,49,1,7,7,0,0.25,0,0,0,0.75,0.25,0,0.25
"2164",2164,49,2,1,8,0,0.25,0.25,0,0.25,0.25,0.5,0.5,0.25
"2165",2165,49,2,2,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"2166",2166,49,2,3,10,0,0.75,0.5,0.25,0.75,0.25,0.25,0.25,0.25
"2167",2167,49,2,4,11,0,0.75,0.75,0.5,0.75,0,0,0,0
"2168",2168,49,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"2169",2169,49,2,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"2170",2170,49,2,7,14,0,0.25,0.25,0,0.25,0.25,0.25,0,0.25
"2171",2171,49,3,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"2172",2172,49,3,2,16,0,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
"2173",2173,49,3,3,17,0,0.75,0.75,0.5,0.75,0.25,0.25,0.25,0.25
"2174",2174,49,3,4,18,0,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25
"2175",2175,49,3,5,19,1,NA,NA,NA,NA,NA,NA,NA,NA
"2176",2176,49,3,6,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"2177",2177,49,3,7,21,0,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.25
"2178",2178,49,4,1,22,0,0.75,0.5,0,0.75,0,0.25,0.25,0.25
"2179",2179,49,4,2,23,0,0.75,0.75,0.5,0.75,0.25,0,0.25,0.25
"2180",2180,49,4,3,24,0,0.5,0.5,0.5,0.75,0.25,0.25,0.25,0.25
"2181",2181,49,4,4,25,0,0.75,0.5,0,0.5,0,0,0,0
"2182",2182,49,4,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"2183",2183,49,4,6,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"2184",2184,49,4,7,28,0,0.75,0.75,0.5,0.75,0.25,0.75,0.25,0.25
"2185",2185,49,5,1,29,0,0.5,0,0,0.5,0,0,0,0
"2186",2186,49,5,2,30,0,0.5,0.5,0.25,0.75,0.25,0.25,0.25,0.25
"2187",2187,49,5,3,31,0,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0
"2188",2188,49,5,4,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"2189",2189,49,5,5,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"2190",2190,49,5,6,34,0,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.25
"2191",2191,49,5,7,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"2192",2192,49,6,1,36,0,0.25,0.25,0,0.25,0.75,0.5,0.25,0.25
"2193",2193,49,6,2,37,0,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.25
"2194",2194,49,6,3,38,0,0.75,0.5,0.25,0.5,0.25,0.25,0,0.25
"2195",2195,49,6,4,39,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
"2196",2196,49,6,5,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"2197",2197,49,6,6,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"2198",2198,49,6,7,42,0,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25
"2199",2199,49,7,1,43,1,NA,NA,NA,NA,NA,NA,NA,NA
"2200",2200,49,7,2,44,1,NA,NA,NA,NA,NA,NA,NA,NA
"2201",2201,49,7,3,45,0,0.5,0.5,0.25,0.5,0.5,0.25,0,0.25
"2202",2202,49,7,4,46,1,NA,NA,NA,NA,NA,NA,NA,NA
"2203",2203,49,7,5,47,0,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.25
"2204",2204,49,7,6,48,1,NA,NA,NA,NA,NA,NA,NA,NA
"2205",2205,49,7,7,49,1,NA,NA,NA,NA,NA,NA,NA,NA
"2206",2206,50,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"2207",2207,50,1,2,2,0,0.75,0.75,0.5,0.75,0,0.25,0,0
"2208",2208,50,1,3,3,0,0.5,0.5,0.5,0.75,0,0.25,0,0
"2209",2209,50,1,4,4,0,1,0.75,0.75,1,0,0,0,0
"2210",2210,50,1,5,5,0,1,0.75,0.75,1,0,0,0,0
"2211",2211,50,1,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"2212",2212,50,1,7,7,0,0.25,0.5,0,0.5,0,0,0.25,0.25
"2213",2213,50,2,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"2214",2214,50,2,2,9,0,0.5,0.5,0,0.5,0,0.25,0,0
"2215",2215,50,2,3,10,0,0.5,0.5,0,0.75,0,0,0,0
"2216",2216,50,2,4,11,0,0.25,0.25,0,0.5,0,0,0,0.5
"2217",2217,50,2,5,12,0,0.25,0.25,0,0.5,0.5,0.25,0,0.25
"2218",2218,50,2,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"2219",2219,50,2,7,14,0,0.75,0.5,0.5,0.75,0,0,0.25,0
"2220",2220,50,3,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"2221",2221,50,3,2,16,0,0.5,0.5,0,0.75,0,0.25,0,0.25
"2222",2222,50,3,3,17,0,0.75,0.75,0.5,0.75,0,0,0,0
"2223",2223,50,3,4,18,0,0.25,0.5,0,0.5,0,0,0,0.25
"2224",2224,50,3,5,19,0,0.25,0,0,0.5,0,0,0,0
"2225",2225,50,3,6,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"2226",2226,50,3,7,21,0,0.25,0.25,0,0.25,0.5,0,0,0.25
"2227",2227,50,4,1,22,1,NA,NA,NA,NA,NA,NA,NA,NA
"2228",2228,50,4,2,23,0,0.75,0.75,0.5,0.75,0,0,0,0
"2229",2229,50,4,3,24,0,0.5,0.75,0.25,0.5,0,0,0,0
"2230",2230,50,4,4,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"2231",2231,50,4,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"2232",2232,50,4,6,27,0,0.75,0.75,0.25,1,0,0,0,0
"2233",2233,50,4,7,28,0,0.5,0.5,0,1,0,0,0,0
"2234",2234,50,5,1,29,0,0.5,0.25,0.25,0.5,0,0,0,0
"2235",2235,50,5,2,30,0,0.5,0.5,0.25,0.5,0,0.25,0,0.25
"2236",2236,50,5,3,31,0,0.75,0.5,0.75,0.75,0,0,0,0
"2237",2237,50,5,4,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"2238",2238,50,5,5,33,1,NA,NA,NA,NA,NA,NA,NA,NA
